DATETIME,price
2001-12-07 23:00:00,-96.80000000000291
2001-12-10 23:00:00,-113.700000000003
2001-12-11 23:00:00,-97.80000000000291
2001-12-12 23:00:00,-114.40000000000282
2001-12-13 23:00:00,-141.90000000000282
2001-12-14 23:00:00,-150.8000000000029
2001-12-17 23:00:00,-141.8000000000029
2001-12-18 23:00:00,-105.80000000000291
2001-12-19 23:00:00,-133.8000000000029
2001-12-20 23:00:00,-161.8000000000029
2001-12-21 23:00:00,-140.8000000000029
2001-12-27 23:00:00,-127.80000000000291
2001-12-28 23:00:00,-123.80000000000291
2002-01-02 23:00:00,-118.30000000000291
2002-01-03 23:00:00,-49.30000000000291
2002-01-04 23:00:00,-28.80000000000291
2002-01-07 23:00:00,-15.80000000000291
2002-01-08 23:00:00,-46.80000000000291
2002-01-09 23:00:00,-46.80000000000291
2002-01-10 23:00:00,-76.80000000000291
2002-01-11 23:00:00,-64.30000000000291
2002-01-14 23:00:00,-111.30000000000291
2002-01-15 23:00:00,-126.80000000000291
2002-01-16 23:00:00,-151.8000000000029
2002-01-17 23:00:00,-115.30000000000291
2002-01-18 23:00:00,-117.80000000000291
2002-01-21 23:00:00,-144.8000000000029
2002-01-22 23:00:00,-139.3000000000029
2002-01-23 23:00:00,-126.80000000000291
2002-01-24 23:00:00,-111.200000000003
2002-01-25 23:00:00,-118.00000000000296
2002-01-28 23:00:00,-111.80000000000291
2002-01-29 23:00:00,-98.80000000000291
2002-01-30 23:00:00,-138.50000000000296
2002-01-31 23:00:00,-112.80000000000291
2002-02-01 23:00:00,-98.80000000000291
2002-02-04 23:00:00,-98.90000000000282
2002-02-05 23:00:00,-127.30000000000291
2002-02-06 23:00:00,-136.8000000000029
2002-02-07 23:00:00,-134.8000000000029
2002-02-08 23:00:00,-144.50000000000296
2002-02-11 23:00:00,-138.00000000000296
2002-02-12 23:00:00,-105.80000000000291
2002-02-13 23:00:00,-86.80000000000291
2002-02-14 23:00:00,-70.80000000000291
2002-02-15 23:00:00,-69.80000000000291
2002-02-18 23:00:00,-77.50000000000296
2002-02-19 23:00:00,-94.00000000000296
2002-02-20 23:00:00,-124.00000000000296
2002-02-21 23:00:00,-99.00000000000296
2002-02-22 23:00:00,-114.700000000003
2002-02-25 23:00:00,-104.80000000000291
2002-02-26 23:00:00,-92.50000000000296
2002-02-27 23:00:00,-60.700000000003
2002-02-28 23:00:00,-72.80000000000291
2002-03-01 23:00:00,-63.500000000002956
2002-03-04 23:00:00,-19.700000000003
2002-03-05 23:00:00,-28.500000000002956
2002-03-06 23:00:00,-21.700000000003
2002-03-07 23:00:00,-14.200000000003001
2002-03-08 23:00:00,4.299999999996999
2002-03-11 23:00:00,5.499999999997044
2002-03-12 23:00:00,-11.500000000002956
2002-03-13 23:00:00,-19.000000000002956
2002-03-14 23:00:00,-29.500000000002956
2002-03-15 23:00:00,-30.200000000003
2002-03-18 23:00:00,-24.500000000002956
2002-03-19 23:00:00,-22.000000000002956
2002-03-20 23:00:00,-32.000000000002956
2002-03-21 23:00:00,-32.100000000002865
2002-03-22 23:00:00,-23.30000000000291
2002-03-25 23:00:00,-18.200000000003
2002-03-26 23:00:00,-22.600000000002865
2002-03-27 23:00:00,-21.500000000002956
2002-03-28 23:00:00,-21.500000000002956
2002-04-02 23:00:00,-16.900000000003047
2002-04-03 23:00:00,-17.500000000002956
2002-04-04 23:00:00,-26.200000000003
2002-04-05 23:00:00,-25.500000000002956
2002-04-08 23:00:00,-34.200000000003
2002-04-09 23:00:00,-21.500000000002956
2002-04-10 23:00:00,-12.600000000002865
2002-04-11 23:00:00,-40.500000000002956
2002-04-12 23:00:00,-37.000000000002956
2002-04-15 23:00:00,-27.200000000003
2002-04-16 23:00:00,1.7999999999969987
2002-04-17 23:00:00,12.399999999997135
2002-04-18 23:00:00,-9.000000000002956
2002-04-19 23:00:00,-36.500000000002956
2002-04-22 23:00:00,-55.500000000002956
2002-04-23 23:00:00,-80.00000000000296
2002-04-24 23:00:00,-98.200000000003
2002-04-25 23:00:00,-119.50000000000296
2002-04-26 23:00:00,-88.60000000000286
2002-04-29 23:00:00,-96.200000000003
2002-04-30 23:00:00,-98.50000000000296
2002-05-02 23:00:00,-88.30000000000291
2002-05-03 23:00:00,-105.700000000003
2002-05-06 23:00:00,-123.50000000000296
2002-05-07 23:00:00,-122.50000000000296
2002-05-08 23:00:00,-76.700000000003
2002-05-09 23:00:00,-76.700000000003
2002-05-10 23:00:00,-104.00000000000296
2002-05-13 23:00:00,-95.50000000000296
2002-05-14 23:00:00,-69.200000000003
2002-05-15 23:00:00,-61.500000000002956
2002-05-16 23:00:00,-69.50000000000296
2002-05-17 23:00:00,-73.50000000000296
2002-05-20 23:00:00,-75.00000000000296
2002-05-21 23:00:00,-103.700000000003
2002-05-22 23:00:00,-132.700000000003
2002-05-23 23:00:00,-120.700000000003
2002-05-24 23:00:00,-115.00000000000296
2002-05-27 23:00:00,-122.50000000000296
2002-05-28 23:00:00,-122.80000000000291
2002-05-29 23:00:00,-127.00000000000296
2002-05-30 23:00:00,-157.60000000000286
2002-05-31 23:00:00,-142.10000000000286
2002-06-03 23:00:00,-155.00000000000296
2002-06-04 23:00:00,-169.50000000000296
2002-06-05 23:00:00,-164.200000000003
2002-06-06 23:00:00,-168.50000000000296
2002-06-07 23:00:00,-196.40000000000282
2002-06-10 23:00:00,-191.20000000000277
2002-06-11 23:00:00,-178.90000000000282
2002-06-12 23:00:00,-197.8000000000029
2002-06-13 23:00:00,-206.50000000000296
2002-06-14 23:00:00,-225.70000000000277
