DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:17.926603,-0.01920515700651915,2432.8,20230600,2023-06-01
2023-06-01 20:07:41.298912,-0.019206253170510373,2432.8,20230600,2023-06-01
2023-06-01 20:47:53.946054,-0.019206253170510373,2432.8,20230600,2023-06-01
2023-06-02 20:47:53.286978,-0.019219360225349962,2432.8,20230600,2023-06-01
2023-06-04 20:47:47.510357,-0.019223392414137327,2432.8,20230600,2023-06-01
2023-06-05 15:50:06.542188,-0.013954007945431926,2509.7,20230600,2023-06-02
2023-06-05 20:47:36.224371,-0.013954007945431926,2509.7,20230600,2023-06-02
2023-06-06 20:46:57.146675,-0.012972959355176759,2483.2,20230600,2023-06-05
2023-06-07 20:47:12.181437,-0.012972959355176759,2483.2,20230600,2023-06-05
2023-06-08 20:47:01.672332,-0.012245232478532172,2483.2,20230600,2023-06-05
2023-06-09 20:47:21.451261,-0.012245232478532172,2483.2,20230600,2023-06-05
2023-06-14 20:58:57.507221,-0.0042410095451359195,2595.2,20230900,2023-06-14
2023-06-15 17:39:52.431051,-0.003515203241570677,2612.9,20230900,2023-06-15
2023-06-18 16:10:38.599779,-0.0015046257234087265,2608.7,20230900,2023-06-16
2023-06-20 03:32:50.728489,-0.0015046257234087265,2608.7,20230900,2023-06-16
2023-06-21 03:31:02.043227,-0.0018615435720756707,2608.7,20230900,2023-06-16
2023-06-21 18:26:11.499727,-0.0004596744519185774,2583.1,20230900,2023-06-21
2023-06-22 18:21:08.033254,-0.0004458049754304209,2568.0,20230900,2023-06-22
2023-06-23 18:21:56.283553,-0.0009374139742619708,2537.1,20230900,2023-06-23
2023-06-25 18:21:14.447923,-0.0009089280981038025,2537.1,20230900,2023-06-23
2023-06-26 18:21:15.975305,-0.0008597134464780681,2558.9,20230900,2023-06-26
2023-06-27 18:21:10.430093,0.0001806662719332399,2594.9,20230900,2023-06-27
2023-06-28 18:21:16.878919,0.0012425200994173621,2599.5,20230900,2023-06-28
