DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:10.084010,0.30270313093184587,7.0942,20230600,2023-06-01
2023-06-01 20:07:33.171104,0.30270313093184587,7.0942,20230600,2023-06-01
2023-06-01 20:47:46.142458,0.30270313093184587,7.0942,20230600,2023-06-01
2023-06-02 20:47:45.478764,0.3012061845707,7.0924,20230600,2023-06-01
2023-06-04 20:47:39.750680,0.3012693771112357,7.0924,20230600,2023-06-01
2023-06-05 15:49:58.344173,0.31741236938158485,7.1066,20230600,2023-06-02
2023-06-05 20:47:28.548399,0.31741236938158485,7.1066,20230600,2023-06-02
2023-06-06 20:46:49.339374,0.32406846482577883,7.1131,20230600,2023-06-05
2023-06-07 20:47:04.243597,0.32406846482577883,7.1131,20230600,2023-06-05
2023-06-08 20:46:53.905810,0.30588962642276146,7.1131,20230600,2023-06-05
2023-06-09 20:47:13.583606,0.30588962642276146,7.1131,20230600,2023-06-05
