DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:11.029887,0.07775579690988235,1523.0,20230600,2023-06-01
2023-06-01 20:07:34.117260,0.0777486128202524,1523.0,20230600,2023-06-01
2023-06-01 20:47:47.049183,0.0777486128202524,1523.0,20230600,2023-06-01
2023-06-02 20:47:46.407394,0.07780312535798387,1523.0,20230600,2023-06-01
2023-06-04 20:47:40.653922,0.07781944832014348,1523.0,20230600,2023-06-01
2023-06-05 15:49:59.374214,0.07405832570239182,1554.5,20230600,2023-06-02
2023-06-05 20:47:29.465141,0.07405832570239182,1554.5,20230600,2023-06-02
2023-06-06 20:46:50.269323,0.0743839708917169,1545.0,20230600,2023-06-05
2023-06-07 20:47:05.186224,0.07438397089171694,1545.0,20230600,2023-06-05
2023-06-08 20:46:54.834673,0.07021135203680236,1545.0,20230600,2023-06-05
2023-06-09 20:47:14.540886,0.07021135203680236,1545.0,20230600,2023-06-05
