DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-30 19:53:54.433339,-0.1958288871328399,17.85,20231000,2023-06-29
2023-07-02 18:21:26.252131,-0.19791022618078305,17.85,20231000,2023-06-30
