DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:08.492261,0.2769200081869912,26920.0,20230600,2023-06-01
2023-06-01 20:07:31.461565,0.27689889850609173,26920.0,20230600,2023-06-01
2023-06-01 20:47:44.517677,0.27689889850609173,26920.0,20230600,2023-06-01
2023-06-02 20:47:43.807338,0.2770895567075857,26920.0,20230600,2023-06-01
2023-06-04 20:47:38.148262,0.27714768962098935,26920.0,20230600,2023-06-01
2023-06-05 15:49:56.670862,0.27653152447761525,27305.0,20230600,2023-06-02
2023-06-05 20:47:26.977833,0.27653152447761525,27305.0,20230600,2023-06-02
2023-06-06 20:46:47.752877,0.1928672829323651,25675.0,20230600,2023-06-05
2023-06-07 20:47:02.618538,0.1928672829323651,25675.0,20230600,2023-06-05
2023-06-08 20:46:52.259706,0.1820482630331552,25675.0,20230600,2023-06-05
2023-06-09 20:47:11.923190,0.1820482630331552,25675.0,20230600,2023-06-05
2023-06-14 20:58:47.870857,-0.048360388160039694,24945.0,20230600,2023-06-14
2023-06-15 17:39:42.601118,-0.08691259222372161,25280.0,20230600,2023-06-15
2023-06-18 16:10:28.645629,-0.08404336025174693,26440.0,20230600,2023-06-16
2023-06-20 03:32:41.357255,-0.08404336025174693,26440.0,20230600,2023-06-16
2023-06-21 03:30:52.988060,-0.10085635622555456,26440.0,20230600,2023-06-16
2023-06-21 18:26:02.289726,-0.0009442086220044194,30180.0,20230600,2023-06-21
2023-06-22 18:20:58.903411,0.059155003214009315,30480.0,20230700,2023-06-22
2023-06-23 18:21:46.979546,0.14281619000999118,31325.0,20230700,2023-06-23
2023-06-25 18:21:05.286610,0.1444126082098979,31430.0,20230700,2023-06-23
2023-06-26 18:21:06.585977,0.20435344407853082,30515.0,20230700,2023-06-26
2023-06-27 18:21:01.353732,0.258202185894572,30955.0,20230700,2023-06-27
2023-06-28 18:21:07.845496,0.3004332827431327,30415.0,20230700,2023-06-28
2023-06-29 18:21:44.105256,0.36874796703116464,30750.0,20230700,2023-06-29
