DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-30 19:53:59.506464,-5.952937917854974,18.9,20230800,2023-06-29
2023-07-02 18:21:31.353577,-6.489131645985143,19.4,20230900,2023-06-29
