DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:17.813221,-0.0293849413069567,47.62,20230900,2023-06-01
2023-06-01 20:07:41.181965,-0.029390299271782,47.62,20230900,2023-06-01
2023-06-01 20:47:53.835483,-0.029390299271782,47.62,20230900,2023-06-01
2023-06-02 20:47:53.173810,-0.0293824890269184,47.62,20230900,2023-06-01
2023-06-04 20:47:47.389998,-0.029388653422684437,47.62,20230900,2023-06-01
2023-06-05 15:50:06.421151,-0.021616285198769552,49.26,20230900,2023-06-02
2023-06-05 20:47:36.114144,-0.021616285198769552,49.26,20230900,2023-06-02
2023-06-06 20:46:57.034727,-0.01970686607934855,48.81,20230900,2023-06-05
2023-06-07 20:47:12.059571,-0.01970686607934855,48.81,20230900,2023-06-05
2023-06-08 20:47:01.554055,-0.01860139617786036,48.81,20230900,2023-06-05
2023-06-09 20:47:21.328050,-0.01860139617786036,48.81,20230900,2023-06-05
2023-06-14 20:58:57.394030,0.027471612855209916,53.86,20231000,2023-06-14
2023-06-15 17:39:52.307844,0.032355776180111824,56.57,20231000,2023-06-15
2023-06-18 16:10:38.484022,0.038344338039127776,57.94,20231000,2023-06-16
2023-06-20 03:32:50.616804,0.03834433803912778,57.94,20231000,2023-06-16
2023-06-21 03:31:01.930062,0.05350648614498533,57.94,20231000,2023-06-16
2023-06-21 18:26:11.387849,0.05001058856552226,53.76,20231000,2023-06-21
2023-06-22 18:21:07.918381,0.051686312215915374,53.88,20231000,2023-06-22
