DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:18.358246,-0.014471936674355741,395.5,20230600,2023-06-01
2023-06-01 20:07:41.744249,-0.014471936674355741,395.5,20230600,2023-06-01
2023-06-01 20:47:54.369596,-0.014471936674355741,395.5,20230600,2023-06-01
2023-06-02 20:47:53.718734,-0.014481901289757387,395.5,20230600,2023-06-01
2023-06-04 20:47:47.963331,-0.014484939567791389,395.5,20230600,2023-06-01
2023-06-05 15:50:06.985416,-0.01345771816875279,404.05,20230600,2023-06-02
2023-06-05 20:47:36.657559,-0.013457718168752788,404.05,20230600,2023-06-02
2023-06-06 20:46:57.569608,-0.013771679917591186,401.65,20230600,2023-06-05
2023-06-07 20:47:12.654542,-0.013771679917591186,401.65,20230600,2023-06-05
2023-06-08 20:47:02.135312,-0.012999148274024565,401.65,20230600,2023-06-05
2023-06-09 20:47:21.934693,-0.012999148274024565,401.65,20230600,2023-06-05
2023-06-14 20:58:57.935472,-0.015788289520486647,412.15,20230900,2023-06-14
2023-06-15 17:39:52.890173,-0.015557065830491152,417.4,20230900,2023-06-15
2023-06-18 16:10:39.070851,-0.016306395712332108,416.3,20230900,2023-06-16
2023-06-20 03:32:51.155501,-0.016306395712332108,416.3,20230900,2023-06-16
2023-06-21 03:31:02.467646,-0.019716270307632663,416.3,20230900,2023-06-16
2023-06-21 18:26:11.933899,-0.020400584452284737,412.65,20230900,2023-06-21
2023-06-22 18:21:08.455795,-0.02057036915956908,409.3,20230900,2023-06-22
2023-06-23 18:21:56.716831,-0.02128579256758637,407.4,20230900,2023-06-23
2023-06-25 18:21:14.866226,-0.021297686491824012,407.4,20230900,2023-06-23
2023-06-26 18:21:16.404867,-0.022098197933595076,406.55,20230900,2023-06-26
2023-06-27 18:21:10.850243,-0.022295839524881258,409.5,20230900,2023-06-27
2023-06-28 18:21:17.318497,-0.023285469722504167,408.9,20230900,2023-06-28
2023-06-29 18:21:53.947610,-0.022220326437995593,415.35,20230900,2023-06-29
