DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:10.340482,-0.08415565181306593,306.2,20230600,2023-06-01
2023-06-01 20:07:33.432007,-0.08416549409291407,306.2,20230600,2023-06-01
2023-06-01 20:47:46.396636,-0.08416549409291407,306.2,20230600,2023-06-01
2023-06-02 20:47:45.743835,-0.08421987235264068,306.2,20230600,2023-06-01
2023-06-04 20:47:40.002452,-0.08423754153730614,306.2,20230600,2023-06-01
2023-06-05 15:49:58.609532,-0.0769699223645456,313.0,20230600,2023-06-02
2023-06-05 20:47:28.803643,-0.07696992236454561,313.0,20230600,2023-06-02
2023-06-06 20:46:49.598912,-0.07783838466060859,311.7,20230600,2023-06-05
2023-06-07 20:47:04.508990,-0.07783838466060859,311.7,20230600,2023-06-05
2023-06-08 20:46:54.165829,-0.07347198814295348,311.7,20230600,2023-06-05
2023-06-09 20:47:13.843386,-0.07347198814295348,311.7,20230600,2023-06-05
2023-06-14 20:58:49.840402,-0.06528139435647237,319.0,20230900,2023-06-14
2023-06-15 17:39:44.554958,-0.06248473124673499,321.4,20230900,2023-06-15
2023-06-18 16:10:30.671588,-0.036726006489420975,317.7,20230900,2023-06-16
2023-06-20 03:32:43.244420,-0.036726006489420995,317.7,20230900,2023-06-16
