DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:11.953197,0.10978939043506696,459.7,20230600,2023-06-01
2023-06-01 20:07:35.083224,0.10978939043506696,459.7,20230600,2023-06-01
2023-06-01 20:47:47.971794,0.10978939043506696,459.7,20230600,2023-06-01
2023-06-02 20:47:47.318387,0.10986498564222436,459.7,20230600,2023-06-01
2023-06-04 20:47:41.539356,0.10988803512764093,459.7,20230600,2023-06-01
2023-06-05 15:50:00.379333,0.09835404416885436,469.6,20230600,2023-06-02
2023-06-05 20:47:30.356061,0.09835404416885436,469.6,20230600,2023-06-02
2023-06-06 20:46:51.188775,0.09835404416885436,469.6,20230600,2023-06-02
2023-06-07 20:47:06.106086,0.09835404416885436,469.6,20230600,2023-06-02
2023-06-08 20:46:55.746603,0.09283680793857177,469.6,20230600,2023-06-02
2023-06-09 20:47:15.496547,0.09283680793857177,469.6,20230600,2023-06-02
2023-06-14 20:58:51.551915,0.10964924227673906,474.9,20230600,2023-06-14
2023-06-15 17:39:46.234140,0.11280389855880761,473.6,20230600,2023-06-15
2023-06-18 16:10:32.440706,0.12320889784363187,480.0,20230900,2023-06-16
2023-06-20 03:32:44.815395,0.12320889784363187,480.0,20230900,2023-06-16
2023-06-21 03:30:56.117464,0.14899098714784684,480.0,20230900,2023-06-16
2023-06-21 18:26:05.589738,0.1490215538613202,472.1,20230900,2023-06-20
2023-06-22 18:21:02.142790,0.15477851245671356,471.3,20230900,2023-06-21
2023-06-23 18:21:50.385231,0.14961015393984442,465.9,20230900,2023-06-22
2023-06-25 18:21:08.506286,0.15350887470821759,466.9,20230900,2023-06-23
2023-06-26 18:21:09.939733,0.15357608274923065,466.9,20230900,2023-06-23
2023-06-27 18:21:04.577709,0.15810412440853808,466.0,20230900,2023-06-26
2023-06-28 18:21:11.039665,0.1648351133485849,467.1,20230900,2023-06-27
