DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-30 19:53:58.263838,-0.08728468528631207,341.2,20230900,2023-06-30
2023-07-02 18:21:30.092453,-0.08691294514986586,341.2,20230900,2023-06-30
