DATETIME,reference_price,reference_contract,reference_date,optimal_position,weight_per_contract,previous_position,previous_weight,reduce_only,dont_trade,position_limit_contracts,position_limit_weight,optimum_weight,minimum_weight,maximum_weight,start_weight,optimised_weight,optimised_position
2023-06-01 18:52:54.660714,99.8,20230800,2023-06-01,0.2509847008406912,0.04748931419053988,0,0.0,False,False,999999999,0.0,0.011919091315242243,-47489314.14305057,47489314.14305057,0.0,0.0,0
2023-06-01 20:21:41.102725,99.8,20230800,2023-06-01,0.25096377412061116,0.04748931419053988,0,0.0,False,False,999999999,0.0,0.011918097519657386,-47489314.14305057,47489314.14305057,0.0,0.0,0
2023-06-01 20:46:30.615477,99.8,20230800,2023-06-01,0.25096377412061116,0.04748931419053988,0,0.0,False,False,999999999,0.0,0.011918097519657386,-47489314.14305057,47489314.14305057,0.0,0.0,0
2023-06-02 20:46:41.960101,99.8,20230800,2023-06-01,0.25096377412061116,0.04745663804242034,0,0.0,False,False,999999999,0.0,0.01190989699020158,-47456637.994963706,47456637.994963706,0.0,0.0,0
2023-06-04 20:46:27.956374,99.8,20230800,2023-06-01,0.25113657468860134,0.04744668380959408,0,0.0,False,False,999999999,0.0,0.011915597652274576,-47446683.7621474,47446683.7621474,0.0,0.0,0
2023-06-05 15:57:57.591534,103.05,20230800,2023-06-02,0.2557320282545931,0.04899179124828327,0,0.0,False,False,999999999,0.0,0.012528770143749104,-48991791.199291475,48991791.199291475,0.0,0.0,0
2023-06-05 20:46:38.236330,103.05,20230800,2023-06-02,0.2557320282545931,0.04899179124828327,0,0.0,False,False,999999999,0.0,0.012528770143749104,-48991791.199291475,48991791.199291475,0.0,0.0,0
2023-06-06 20:46:28.298891,103.05,20230800,2023-06-02,0.2557320282545931,0.04941966715438181,0,0.0,False,False,999999999,0.0,0.012638191717056957,-49419667.10496215,49419667.10496215,0.0,0.0,0
2023-06-07 20:46:24.764208,103.95,20230800,2023-06-05,0.2680203473930695,0.04941966715438181,0,0.0,False,False,999999999,0.0,0.01324547635876728,-49419667.10496215,49419667.10496215,0.0,0.0,0
2023-06-08 20:46:19.096636,103.95,20230800,2023-06-05,0.2680203473930695,0.05235664855396931,0,0.0,False,False,999999999,0.0,0.014032647133771704,-52356648.501612656,52356648.501612656,0.0,0.0,0
2023-06-09 20:46:27.495244,103.95,20230800,2023-06-05,0.25298556581813725,0.05235664855396931,0,0.0,False,False,999999999,0.0,0.013245476358767282,-52356648.501612656,52356648.501612656,0.0,0.0,0
2023-06-18 16:11:57.196932,111.8,20230800,2023-06-16,0.4763918649654422,0.05631046953664039,0,0.0,False,False,999999999,0.0,0.026825849599639837,-56310469.480329916,56310469.480329916,0.0,0.0,0
2023-06-20 03:45:32.113521,111.8,20230800,2023-06-16,0.4763918649654422,0.05631046953664039,0,0.0,False,False,999999999,0.0,0.026825849599639837,-56310469.480329916,56310469.480329916,0.0,0.0,0
2023-06-21 03:45:32.540472,111.8,20230800,2023-06-16,0.5662541533053527,0.05624553035434936,0,0.0,False,False,999999999,0.0,0.031849265168012605,-56245530.298103824,56245530.298103824,0.0,0.0,0
2023-06-21 18:50:32.970718,109.55,20230800,2023-06-21,0.6894139717445998,0.05511357647870279,0,0.0,False,False,999999999,0.0,0.03799606965723225,-55113576.423589215,55113576.423589215,0.0,0.0,0
2023-06-21 19:15:32.627401,109.55,20230800,2023-06-21,0.6894139717445998,0.05511357647870279,0,0.0,False,False,999999999,0.0,0.03799606965723225,-55113576.423589215,55113576.423589215,0.0,0.0,0
2023-06-22 18:50:31.831330,107.4,20230900,2023-06-22,0.7269684012129236,0.05403193166419607,0,0.0,False,False,999999999,0.0,0.03927950697636656,-54031931.61016414,54031931.61016414,0.0,0.0,0
