DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:12.789971,-1.1686615845133872,2.275,20230800,2023-06-01
2023-06-01 20:07:35.993752,-1.1687264434035227,2.275,20230800,2023-06-01
2023-06-01 20:47:48.846863,-1.1687264434035227,2.275,20230800,2023-06-01
2023-06-02 20:47:48.170315,-1.1695311662151402,2.275,20230800,2023-06-01
2023-06-04 20:47:42.396209,-1.1697765318464404,2.275,20230800,2023-06-01
2023-06-05 15:50:01.268118,-1.1961225715423078,2.3,20230800,2023-06-02
2023-06-05 20:47:31.193974,-1.1961225715423078,2.3,20230800,2023-06-02
2023-06-06 20:46:52.039436,-1.196267058678366,2.385,20230800,2023-06-05
2023-06-07 20:47:06.972917,-1.196267058678366,2.385,20230800,2023-06-05
2023-06-08 20:46:56.603097,-1.1291616537811073,2.385,20230800,2023-06-05
2023-06-09 20:47:16.346935,-1.1291616537811073,2.385,20230800,2023-06-05
2023-06-14 20:58:52.432251,-1.273886153758477,2.42,20230900,2023-06-14
2023-06-15 17:39:47.162180,-1.1405699791529438,2.625,20230900,2023-06-15
2023-06-18 16:10:33.380133,-1.1639178786909123,2.695,20230900,2023-06-16
2023-06-20 03:32:45.673026,-1.1639178786909123,2.695,20230900,2023-06-16
2023-06-21 03:30:56.968639,-1.560287900216973,2.695,20230900,2023-06-16
2023-06-21 18:26:06.477095,-1.4717496471680285,2.67,20230900,2023-06-21
