DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:10.608120,-1.0507313037851085,96.42,20260900,2023-05-18
2023-06-01 20:07:33.700556,-1.0507650215262405,96.42,20260900,2023-05-18
2023-06-01 20:47:46.658257,-1.0507650215262405,96.42,20260900,2023-05-18
2023-06-02 20:47:46.007916,-1.0514885231247215,96.42,20260900,2023-05-18
2023-06-04 20:47:40.263908,-1.0517091236121088,96.42,20260900,2023-05-18
2023-06-05 15:49:58.915416,-1.042667251908574,96.42,20260900,2023-05-18
2023-06-05 20:47:29.065538,-1.042667251908574,96.42,20260900,2023-05-18
2023-06-06 20:46:49.866167,-1.0426666159237712,96.42,20260900,2023-05-18
2023-06-07 20:47:04.781421,-1.0426666159237712,96.42,20260900,2023-05-18
2023-06-08 20:46:54.432619,-0.9841775311271702,96.42,20260900,2023-05-18
2023-06-09 20:47:14.108122,-0.9841775311271702,96.42,20260900,2023-05-18
2023-06-14 20:58:50.117664,-0.9551809437314814,96.42,20260900,2023-05-18
2023-06-15 17:39:44.838946,-0.9507410102894766,96.42,20260900,2023-05-18
2023-06-18 16:10:30.938874,-0.9376431586839781,96.42,20260900,2023-05-18
