DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:18.642766,-0.06304389536597604,318.3,20230600,2023-06-01
2023-06-01 20:07:42.043633,-0.06304389536597604,318.3,20230600,2023-06-01
2023-06-01 20:47:54.651054,-0.06304389536597604,318.3,20230600,2023-06-01
2023-06-02 20:47:54.011380,-0.0630873040807099,318.3,20230600,2023-06-01
2023-06-04 20:47:48.248894,-0.06310053968882362,318.3,20230600,2023-06-01
2023-06-05 15:50:07.304975,-0.06618688266071392,319.0,20230600,2023-06-02
2023-06-05 20:47:36.943159,-0.06618688266071392,319.0,20230600,2023-06-02
2023-06-06 20:46:57.853537,-0.0667119636206644,322.9,20230600,2023-06-05
2023-06-07 20:47:12.967207,-0.0667119636206644,322.9,20230600,2023-06-05
2023-06-08 20:47:02.445995,-0.06296971117144812,322.9,20230600,2023-06-05
2023-06-09 20:47:22.242838,-0.06296971117144812,322.9,20230600,2023-06-05
2023-06-14 20:58:58.235640,-0.07235652803049918,332.0,20230900,2023-06-14
2023-06-15 17:39:53.190337,-0.07338140929392757,334.9,20230900,2023-06-15
2023-06-18 16:10:39.390637,-0.07730888114235193,334.5,20230900,2023-06-16
2023-06-20 03:32:51.444819,-0.07730888114235193,334.5,20230900,2023-06-16
2023-06-21 03:31:02.753912,-0.0934751507735404,334.5,20230900,2023-06-16
2023-06-21 18:26:12.236397,-0.09674177172690775,329.1,20230900,2023-06-21
2023-06-22 18:21:08.746904,-0.09311950570766243,324.3,20230900,2023-06-22
