DATETIME,reference_price,reference_contract,reference_date,optimal_position,weight_per_contract,previous_position,previous_weight,reduce_only,dont_trade,position_limit_contracts,position_limit_weight,optimum_weight,minimum_weight,maximum_weight,start_weight,optimised_weight,optimised_position
2023-06-01 18:52:54.658713,395.5,20230600,2023-06-01,-0.014471936674355741,0.47049157721338986,0,0.0,False,False,999999999,0.0,-0.006808924311249932,-470491576.7428983,470491576.7428983,0.0,0.0,0
2023-06-01 20:21:41.098435,395.5,20230600,2023-06-01,-0.014471936674355741,0.47049157721338986,0,0.0,False,False,999999999,0.0,-0.006808924311249932,-470491576.7428983,470491576.7428983,0.0,0.0,0
2023-06-01 20:46:30.650984,395.5,20230600,2023-06-01,-0.014471936674355741,0.47049157721338986,0,0.0,False,False,999999999,0.0,-0.006808924311249932,-470491576.7428983,470491576.7428983,0.0,0.0,0
2023-06-02 20:46:41.959685,395.5,20230600,2023-06-01,-0.014471936674355741,0.47016784433309733,0,0.0,False,False,999999999,0.0,-0.0068042392695069325,-470167843.86292946,470167843.86292946,0.0,0.0,0
2023-06-04 20:46:27.958944,395.5,20230600,2023-06-01,-0.014481901289757387,0.47006922461659467,0,0.0,False,False,999999999,0.0,-0.006807496110250317,-470069224.14652544,470069224.14652544,0.0,0.0,0
2023-06-05 15:57:57.573538,404.05,20230600,2023-06-02,-0.01345771816875279,0.4802312773864351,0,0.0,False,False,999999999,0.0,-0.006462817186886789,-480231276.90620387,480231276.90620387,0.0,0.0,0
2023-06-05 20:46:38.175423,404.05,20230600,2023-06-02,-0.01345771816875279,0.4802312773864351,0,0.0,False,False,999999999,0.0,-0.006462817186886789,-480231276.90620387,480231276.90620387,0.0,0.0,0
2023-06-06 20:46:28.300587,404.05,20230600,2023-06-02,-0.013457718168752788,0.47737877134577816,0,0.0,False,False,999999999,0.0,-0.006424428964516961,-477378770.8683994,477378770.8683994,0.0,0.0,0
2023-06-07 20:46:24.714293,401.65,20230600,2023-06-05,-0.013771679917591186,0.47737877134577816,0,0.0,False,False,999999999,0.0,-0.006574307638427008,-477378770.8683994,477378770.8683994,0.0,0.0,0
2023-06-08 20:46:19.094244,401.65,20230600,2023-06-05,-0.013771679917591186,0.5057491075445352,0,0.0,False,False,999999999,0.0,-0.00696501482771074,-505749107.03878605,505749107.03878605,0.0,0.0,0
2023-06-09 20:46:27.479681,401.65,20230600,2023-06-05,-0.012999148274024565,0.5057491075445352,0,0.0,False,False,999999999,0.0,-0.006574307638427009,-505749107.03878605,505749107.03878605,0.0,0.0,0
2023-06-18 16:11:57.197440,416.3,20230900,2023-06-16,-0.016306395712332108,0.5241960748681439,0,0.0,False,False,999999999,0.0,-0.008547748627651222,-524196074.3439478,524196074.3439478,0.0,0.0,0
