DATETIME,reference_price,reference_contract,reference_date,optimal_position,weight_per_contract,previous_position,previous_weight,reduce_only,dont_trade,position_limit_contracts,position_limit_weight,optimum_weight,minimum_weight,maximum_weight,start_weight,optimised_weight,optimised_position
2023-06-01 18:52:54.655107,129.83,20230900,2023-06-01,0.06535666412996453,0.6648031139666455,0,0.0,False,False,999999999,0.0,0.04344931383207258,-664803113.3018423,664803113.3018423,0.0,0.0,0
2023-06-01 20:21:41.099333,129.83,20230900,2023-06-01,0.06535612752468739,0.6648031139666455,0,0.0,False,False,999999999,0.0,0.04344895709521337,-664803113.3018423,664803113.3018423,0.0,0.0,0
2023-06-01 20:46:30.651630,129.83,20230900,2023-06-01,0.06535612752468739,0.6648031139666455,0,0.0,False,False,999999999,0.0,0.04344895709521337,-664803113.3018423,664803113.3018423,0.0,0.0,0
2023-06-02 20:46:41.962387,129.83,20230900,2023-06-01,0.06535612752468738,0.6640386578539977,0,0.0,False,False,999999999,0.0,0.043398995204028123,-664038657.189959,664038657.189959,0.0,0.0,0
2023-06-04 20:46:27.978473,129.77,20230900,2023-06-01,0.06509086557042167,0.6638993729050722,0,0.0,False,False,999999999,0.0,0.0432137848340513,-663899372.2411728,663899372.2411728,0.0,0.0,0
2023-06-05 15:57:57.574029,129.1,20230900,2023-06-02,0.06677680010688652,0.6563901412446891,0,0.0,False,False,999999999,0.0,0.04383163325402761,-656390140.5882989,656390140.5882989,0.0,0.0,0
2023-06-05 20:46:38.221159,129.1,20230900,2023-06-02,0.06677680010688652,0.6563901412446891,0,0.0,False,False,999999999,0.0,0.04383163325402761,-656390140.5882989,656390140.5882989,0.0,0.0,0
2023-06-06 20:46:28.304823,129.1,20230900,2023-06-02,0.06677680010688651,0.653309151847264,0,0.0,False,False,999999999,0.0,0.043625894640904314,-653309151.1939548,653309151.1939548,0.0,0.0,0
2023-06-07 20:46:24.769921,128.47,20230900,2023-06-05,0.06543861342052021,0.653309151847264,0,0.0,False,False,999999999,0.0,0.042751645031821044,-653309151.1939548,653309151.1939548,0.0,0.0,0
2023-06-08 20:46:19.095112,128.47,20230900,2023-06-05,0.06543861342052021,0.6943025993678319,0,0.0,False,False,999999999,0.0,0.04543419939689387,-694302598.6735293,694302598.6735293,0.0,0.0,0
2023-06-09 20:46:27.498533,128.47,20230900,2023-06-05,0.06176779040684406,0.6943025993678319,0,0.0,False,False,999999999,0.0,0.042885537436679264,-694302598.6735293,694302598.6735293,0.0,0.0,0
2023-06-18 16:11:57.182858,128.11,20230900,2023-06-16,0.05797934293882306,0.7057137649179931,0,0.0,False,False,999999999,0.0,0.040916820392828276,-705713764.2122793,705713764.2122793,0.0,0.0,0
2023-06-20 03:45:32.127131,128.11,20230900,2023-06-16,0.05797934293882306,0.7057137649179931,0,0.0,False,False,999999999,0.0,0.040916820392828276,-705713764.2122793,705713764.2122793,0.0,0.0,0
2023-06-21 03:45:32.538307,128.11,20230900,2023-06-16,0.07733419571742754,0.7048999113805887,0,0.0,False,False,999999999,0.0,0.05451286770790378,-704899910.6756889,704899910.6756889,0.0,0.0,0
2023-06-21 18:50:32.969096,128.46,20230900,2023-06-21,0.07118626725454516,0.7100247545735339,0,0.0,False,False,999999999,0.0,0.05054401193641442,-710024753.863509,710024753.863509,0.0,0.0,0
2023-06-21 19:15:32.610815,128.46,20230900,2023-06-21,0.07118626725454516,0.7100247545735339,0,0.0,False,False,999999999,0.0,0.05054401193641442,-710024753.863509,710024753.863509,0.0,0.0,0
2023-06-22 18:50:31.848782,127.54,20230900,2023-06-22,0.07088297007179002,0.7028864723210865,0,0.0,False,False,999999999,0.0,0.04982268078140164,-702886471.6182,702886471.6182,0.0,0.0,0
2023-06-23 18:50:32.819544,128.89,20230900,2023-06-23,0.08736245578503919,0.7035973931386909,0,0.0,False,False,999999999,0.0,0.06146799614854772,-703597392.4350934,703597392.4350934,0.0,0.0,0
2023-06-25 18:50:32.412469,129.03,20230900,2023-06-23,0.0880799288853645,0.7043616388911885,0,0.0,False,False,999999999,0.0,0.06204012306311468,-704361638.186827,704361638.186827,0.0,0.0,0
2023-06-26 18:50:32.923311,129.5,20230900,2023-06-26,0.09909600035726439,0.7077385012607056,0,0.0,False,False,999999999,0.0,0.07013405477378064,-707738500.5529671,707738500.5529671,0.0,0.0,0
2023-06-27 18:50:32.779494,129.02,20230900,2023-06-27,0.1017195145324824,0.7120946852235388,0,0.0,False,False,999999999,0.0,0.07243392568209923,-712094684.5114441,712094684.5114441,0.0,0.0,0
2023-06-28 18:50:32.163308,129.47,20230900,2023-06-28,0.1099080117920454,0.7043766259324904,0,0.0,False,False,999999999,0.0,0.0774166345090293,-704376625.2281138,704376625.2281138,0.0,0.0,0
2023-06-29 18:50:33.754739,128.31,20230900,2023-06-29,0.10655369948559115,0.6846240028829,0,0.0,False,False,999999999,0.0,0.07294922026380703,-684624002.198276,684624002.198276,0.0,0.0,0
