DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:09.807804,-0.1014737196957538,1.745,20230700,2023-06-01
2023-06-01 20:07:32.891882,-0.1014737196957538,1.745,20230700,2023-06-01
2023-06-01 20:47:45.871733,-0.1014737196957538,1.745,20230700,2023-06-01
2023-06-02 20:47:45.209274,-0.10154348148319788,1.745,20230700,2023-06-01
2023-06-04 20:47:39.486585,-0.10156478513132484,1.745,20230700,2023-06-01
2023-06-05 15:49:58.069179,-0.10238918868780682,1.705,20230700,2023-06-02
2023-06-05 20:47:28.282411,-0.10238918868780682,1.705,20230700,2023-06-02
2023-06-06 20:46:49.066379,-0.10540238788863673,1.69,20230700,2023-06-05
2023-06-07 20:47:03.963166,-0.10540238788863673,1.69,20230700,2023-06-05
2023-06-08 20:46:53.637896,-0.09948977007884834,1.69,20230700,2023-06-05
2023-06-09 20:47:13.313452,-0.09948977007884834,1.69,20230700,2023-06-05
2023-06-14 20:58:49.255698,-0.10926624051330837,1.7309999999999999,20230800,2023-06-14
2023-06-15 17:39:43.968370,-0.11396737440875569,1.726,20230800,2023-06-15
2023-06-18 16:10:30.125538,-0.1202127182757077,1.727,20230800,2023-06-16
2023-06-20 03:32:42.714640,-0.1202127182757077,1.727,20230800,2023-06-16
