DATETIME,reference_price,reference_contract,reference_date,optimal_position,weight_per_contract,previous_position,previous_weight,reduce_only,dont_trade,position_limit_contracts,position_limit_weight,optimum_weight,minimum_weight,maximum_weight,start_weight,optimised_weight,optimised_position
2023-06-01 18:52:54.648822,26920.0,20230600,2023-06-01,0.2769200081869912,0.012809742865824985,0,0.0,False,False,999999999,0.0,0.003547274099277507,-12809742.853015242,12809742.853015242,0.0,0.0,0
2023-06-01 20:21:41.105930,26920.0,20230600,2023-06-01,0.27689889850609173,0.012809742865824985,0,0.0,False,False,999999999,0.0,0.0035470036896932053,-12809742.853015242,12809742.853015242,0.0,0.0,0
2023-06-01 20:46:30.653372,26920.0,20230600,2023-06-01,0.27689889850609173,0.012809742865824985,0,0.0,False,False,999999999,0.0,0.0035470036896932053,-12809742.853015242,12809742.853015242,0.0,0.0,0
2023-06-02 20:46:41.961140,26920.0,20230600,2023-06-01,0.27689889850609173,0.01280092881865687,0,0.0,False,False,999999999,0.0,0.003544563089740973,-12800928.805855941,12800928.805855941,0.0,0.0,0
2023-06-04 20:46:28.000088,26920.0,20230600,2023-06-01,0.2770895567075857,0.012798243769080888,0,0.0,False,False,999999999,0.0,0.0035462596926102443,-12798243.756282644,12798243.756282644,0.0,0.0,0
2023-06-05 15:57:57.579466,27305.0,20230600,2023-06-02,0.27653152447761525,0.012981279573356378,0,0.0,False,False,999999999,0.0,0.0035897330300903663,-12981279.560375098,12981279.560375098,0.0,0.0,0
2023-06-05 20:46:38.221626,27305.0,20230600,2023-06-02,0.27653152447761525,0.012981279573356378,0,0.0,False,False,999999999,0.0,0.0035897330300903663,-12981279.560375098,12981279.560375098,0.0,0.0,0
2023-06-06 20:46:28.295083,27305.0,20230600,2023-06-02,0.27653152447761525,0.01220634876564457,0,0.0,False,False,999999999,0.0,0.0033754402324691502,-12206348.753438221,12206348.753438221,0.0,0.0,0
2023-06-07 20:46:24.717329,25675.0,20230600,2023-06-05,0.1928672829323651,0.01220634876564457,0,0.0,False,False,999999999,0.0,0.002354205320954697,-12206348.753438221,12206348.753438221,0.0,0.0,0
2023-06-08 20:46:19.072700,25675.0,20230600,2023-06-05,0.1928672829323651,0.012931764806379625,0,0.0,False,False,999999999,0.0,0.002494114341726821,-12931764.79344786,12931764.79344786,0.0,0.0,0
2023-06-09 20:46:27.499708,25675.0,20230600,2023-06-05,0.1820482630331552,0.012931764806379625,0,0.0,False,False,999999999,0.0,0.002354205320954697,-12931764.79344786,12931764.79344786,0.0,0.0,0
2023-06-18 16:11:57.181995,26440.0,20230600,2023-06-16,-0.08404336025174693,0.01331707347539152,0,0.0,False,False,999999999,0.0,-0.001119211603591313,-13317073.462074447,13317073.462074447,0.0,0.0,0
