DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:18.231940,-0.0070156744654565045,1549.2,20230600,2023-06-01
2023-06-01 20:07:41.607599,-0.0070156744654565045,1549.2,20230600,2023-06-01
2023-06-01 20:47:54.244995,-0.0070156744654565045,1549.2,20230600,2023-06-01
2023-06-02 20:47:53.588195,-0.007020505090369014,1549.2,20230600,2023-06-01
2023-06-04 20:47:47.828916,-0.007021977980287052,1549.2,20230600,2023-06-01
2023-06-05 15:50:06.854153,-0.00622426868360395,1586.2,20230600,2023-06-02
2023-06-05 20:47:36.525225,-0.006224268683603949,1586.2,20230600,2023-06-02
2023-06-06 20:46:57.444490,-0.006224405898098521,1592.1,20230600,2023-06-05
2023-06-07 20:47:12.514851,-0.006224405898098521,1592.1,20230600,2023-06-05
2023-06-08 20:47:01.995091,-0.005875243664626798,1592.1,20230600,2023-06-05
2023-06-09 20:47:21.797822,-0.005875243664626799,1592.1,20230600,2023-06-05
2023-06-14 20:58:57.804342,-0.0051423526806457995,1689.7,20230900,2023-06-14
2023-06-15 17:39:52.757442,-0.0050039111118009415,1699.9,20230900,2023-06-15
2023-06-18 16:10:38.936985,-0.004930648701436947,1698.0,20230900,2023-06-16
2023-06-20 03:32:51.027426,-0.004930648701436947,1698.0,20230900,2023-06-16
2023-06-21 03:31:02.341021,-0.005961710012715343,1698.0,20230900,2023-06-16
2023-06-21 18:26:11.799939,-0.0049458261144263,1689.5,20230900,2023-06-21
