DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:14.397059,-0.48420189713813017,81.85,20230800,2023-05-31
2023-06-01 20:07:37.623464,-0.48421772039130656,81.85,20230800,2023-05-31
2023-06-01 20:47:50.389073,-0.4842177203913066,81.85,20230800,2023-05-31
2023-06-02 20:47:49.755500,-0.48455112727823085,81.85,20230800,2023-05-31
2023-06-04 20:47:43.928051,-0.4846527852730552,81.85,20230800,2023-05-31
2023-06-05 15:50:02.876054,-0.4344422482304606,82.3,20230800,2023-06-02
2023-06-05 20:47:32.736856,-0.4344422482304606,82.3,20230800,2023-06-02
2023-06-06 20:46:53.650749,-0.43444224751959015,82.3,20230800,2023-06-02
2023-06-07 20:47:08.622254,-0.43444224751959015,82.3,20230800,2023-06-02
2023-06-08 20:46:58.154849,-0.4100719175729595,82.3,20230800,2023-06-02
2023-06-09 20:47:17.917456,-0.4100719175729595,82.3,20230800,2023-06-02
2023-06-14 20:58:54.010832,-0.2921298787836532,78.3,20231000,2023-06-13
2023-06-15 17:39:48.777712,-0.269015196061577,80.15,20231000,2023-06-15
2023-06-18 16:10:34.877733,-0.26790713811309064,80.075,20231000,2023-06-16
2023-06-20 03:32:47.164633,-0.2679071381130907,80.075,20231000,2023-06-16
2023-06-21 03:30:58.453415,-0.3759051266288047,80.075,20231000,2023-06-16
2023-06-21 18:26:07.975525,-0.351307873867478,81.1,20231000,2023-06-21
2023-06-22 18:21:04.433683,-0.3479308774920775,79.875,20231000,2023-06-22
2023-06-23 18:21:52.649145,-0.34455945416232975,80.375,20231000,2023-06-23
2023-06-25 18:21:10.810067,-0.3476446918346712,79.975,20231000,2023-06-23
2023-06-26 18:21:12.322728,-0.34489119095720977,80.125,20231000,2023-06-26
2023-06-27 18:21:06.842992,-0.3348359582071828,79.975,20231000,2023-06-27
2023-06-28 18:21:13.330778,-0.33457505603406795,79.4,20231000,2023-06-28
2023-06-29 18:21:49.779238,-0.3272135964620699,79.3,20231000,2023-06-29
