DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:13.677518,-0.026191593350739995,0.26814,20230600,2023-05-31
2023-06-01 20:07:36.892136,-0.026191783879384596,0.26814,20230600,2023-05-31
2023-06-01 20:47:49.717302,-0.026191783879384596,0.26814,20230600,2023-05-31
2023-06-02 20:47:49.054899,-0.026209818165943047,0.26814,20230600,2023-05-31
2023-06-04 20:47:43.264285,-0.026215316940808,0.26814,20230600,2023-05-31
2023-06-05 15:50:02.154884,-0.02795139358377728,0.26707,20230600,2023-06-02
2023-06-05 20:47:32.064282,-0.027951393583777275,0.26707,20230600,2023-06-02
2023-06-06 20:46:52.944978,-0.027951393583777275,0.26707,20230600,2023-06-02
2023-06-07 20:47:07.925380,-0.027951393583777275,0.26707,20230600,2023-06-02
2023-06-08 20:46:57.481669,-0.026383441369198804,0.26707,20230600,2023-06-02
2023-06-09 20:47:17.231814,-0.026383441369198807,0.26707,20230600,2023-06-02
2023-06-14 20:58:53.312345,-0.015279639012215903,0.28185,20230900,2023-06-13
2023-06-15 17:39:48.040705,-0.01473850870439272,0.28,20230900,2023-06-14
2023-06-18 16:10:34.304476,-0.015178691171837138,0.2821,20230900,2023-06-16
2023-06-20 03:32:46.583902,-0.015178691171837138,0.2821,20230900,2023-06-16
2023-06-21 03:30:57.871764,-0.019548412904199588,0.2821,20230900,2023-06-16
2023-06-21 18:26:07.406550,-0.016964716788622148,0.27775,20230900,2023-06-20
2023-06-22 18:21:03.898317,-0.017137973757349708,0.27734,20230900,2023-06-21
