DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:11.833190,0.14249080480932008,455.8,20230600,2023-06-01
2023-06-01 20:07:34.941837,0.14248608122888043,455.8,20230600,2023-06-01
2023-06-01 20:47:47.845358,0.14248608122888043,455.8,20230600,2023-06-01
2023-06-02 20:47:47.198300,0.14258533514152785,455.8,20230600,2023-06-01
2023-06-04 20:47:41.420642,0.14261524930010852,455.8,20230600,2023-06-01
2023-06-05 15:50:00.254140,0.1274526598285252,462.6,20230600,2023-06-02
2023-06-05 20:47:30.238785,0.12745265982852513,462.6,20230600,2023-06-02
2023-06-06 20:46:51.073486,0.12311726730616841,459.7,20230600,2023-06-05
2023-06-07 20:47:05.984429,0.12311726730616836,459.7,20230600,2023-06-05
2023-06-08 20:46:55.626665,0.11621092142588299,459.7,20230600,2023-06-05
2023-06-09 20:47:15.377694,0.11621092142588296,459.7,20230600,2023-06-05
2023-06-14 20:58:51.417727,0.12669350124141376,466.6,20230900,2023-06-14
2023-06-15 17:39:46.106616,0.12989925145756387,466.9,20230900,2023-06-15
2023-06-18 16:10:32.314639,0.14701958846164956,469.2,20230900,2023-06-16
2023-06-20 03:32:44.694906,0.14701958846164956,469.2,20230900,2023-06-16
2023-06-21 03:30:55.996192,0.17755602244627236,469.2,20230900,2023-06-16
2023-06-21 18:26:05.458575,0.15258515113943155,458.0,20230900,2023-06-21
2023-06-22 18:21:02.013321,0.14956550404358962,457.6,20230900,2023-06-22
2023-06-23 18:21:50.264898,0.14209579471769715,454.9,20230900,2023-06-23
2023-06-25 18:21:08.387328,0.1393399023748524,454.5,20230900,2023-06-23
2023-06-26 18:21:09.820678,0.13588646835036244,454.8,20230900,2023-06-26
2023-06-27 18:21:04.456955,0.1260877094999364,457.0,20230900,2023-06-27
2023-06-28 18:21:10.918601,0.11838426652569259,458.3,20230900,2023-06-28
