DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:19.054030,-0.017529485429948217,120.796875,20230900,2023-06-01
2023-06-01 20:07:42.467034,-0.017529726337834225,120.796875,20230900,2023-06-01
2023-06-01 20:47:55.063493,-0.017529726337834225,120.796875,20230900,2023-06-01
2023-06-02 20:47:54.430873,-0.01753993921338926,120.796875,20230900,2023-06-01
2023-06-04 20:47:48.660083,-0.017543619062530852,120.796875,20230900,2023-06-01
2023-06-05 15:50:07.739216,-0.01790757643451934,119.703125,20230900,2023-06-02
2023-06-05 20:47:37.359458,-0.01790757643451934,119.703125,20230900,2023-06-02
2023-06-06 20:46:58.268068,-0.01911671620649015,119.796875,20230900,2023-06-05
2023-06-07 20:47:13.398159,-0.019116716206490143,119.796875,20230900,2023-06-05
2023-06-08 20:47:02.875761,-0.018044351158872953,119.796875,20230900,2023-06-05
2023-06-09 20:47:22.661332,-0.018044351158872953,119.796875,20230900,2023-06-05
2023-06-14 20:58:58.655876,-0.022592822065272817,118.828125,20230900,2023-06-14
2023-06-15 17:39:53.622044,-0.02086344722892534,119.515625,20230900,2023-06-15
2023-06-18 16:10:39.836379,-0.02050261653699286,119.046875,20230900,2023-06-16
2023-06-20 03:32:51.863616,-0.02050261653699287,119.046875,20230900,2023-06-16
2023-06-21 03:31:03.173327,-0.030686509821856604,119.046875,20230900,2023-06-16
2023-06-21 18:26:12.661666,-0.030517837009218826,119.421875,20230900,2023-06-21
2023-06-22 18:21:09.165117,-0.03220568898005584,118.71875,20230900,2023-06-22
2023-06-23 18:21:57.429173,-0.03195992633156765,119.28125,20230900,2023-06-23
2023-06-25 18:21:15.569591,-0.031848269274384555,119.28125,20230900,2023-06-23
2023-06-26 18:21:17.119256,-0.0316157907157927,119.40625,20230900,2023-06-26
2023-06-27 18:21:11.554784,-0.032158686071391863,118.96875,20230900,2023-06-27
2023-06-28 18:21:18.043061,-0.030667253749967795,119.5,20230900,2023-06-28
2023-06-29 18:21:54.677532,-0.03016608756803296,118.25,20230900,2023-06-29
