DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:12.405600,0.058753124316342865,1427.75,20230600,2023-06-01
2023-06-01 20:07:35.593261,0.05875249394651521,1427.75,20230600,2023-06-01
2023-06-01 20:47:48.456650,0.05875249394651521,1427.75,20230600,2023-06-01
2023-06-02 20:47:47.777471,0.05879299593791602,1427.75,20230600,2023-06-01
2023-06-04 20:47:42.002216,0.0588053306075521,1427.75,20230600,2023-06-01
2023-06-05 15:50:00.854622,0.05616436979383691,1448.0,20230600,2023-06-02
2023-06-05 20:47:30.805245,0.05616436979383691,1448.0,20230600,2023-06-02
2023-06-06 20:46:51.646397,0.05616458361488296,1448.0,20230600,2023-06-02
2023-06-07 20:47:06.573458,0.05616458361488296,1448.0,20230600,2023-06-02
2023-06-08 20:46:56.208196,0.053013993538009486,1448.0,20230600,2023-06-02
2023-06-09 20:47:15.953820,0.053013993538009486,1448.0,20230600,2023-06-02
2023-06-14 20:58:52.042011,0.0586017611089529,1485.75,20230600,2023-06-13
2023-06-15 17:39:46.762545,0.06278467591178474,1498.5,20230600,2023-06-15
2023-06-18 16:10:32.952551,0.06486354364445075,1490.5,20230600,2023-06-16
2023-06-20 03:32:45.266656,0.06486354364445078,1490.5,20230600,2023-06-16
2023-06-21 03:30:56.573353,0.07850244260206507,1490.5,20230600,2023-06-16
2023-06-21 18:26:06.079726,0.08071786224773292,1477.0,20230600,2023-06-21
2023-06-22 18:21:02.642796,0.08419867733470102,1465.0,20230700,2023-06-22
2023-06-23 18:21:50.835544,0.07975331927302963,1447.25,20230700,2023-06-23
2023-06-25 18:21:08.957565,0.0804995391713266,1448.75,20230700,2023-06-23
2023-06-26 18:21:10.394542,0.0818461794246499,1447.75,20230700,2023-06-26
2023-06-27 18:21:05.034238,0.08144398552116205,1449.75,20230700,2023-06-27
2023-06-28 18:21:11.499244,0.07844733139724254,1449.0,20230700,2023-06-28
2023-06-29 18:21:47.882849,0.0779041522785583,1441.0,20230700,2023-06-29
