DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:15.724150,-0.0328257866788119,0.6071,20230600,2023-06-01
2023-06-01 20:07:39.042350,-0.03282681001238109,0.6071,20230600,2023-06-01
2023-06-01 20:47:51.669806,-0.03282681001238109,0.6071,20230600,2023-06-01
2023-06-02 20:47:51.055585,-0.03284944191935637,0.6071,20230600,2023-06-01
2023-06-04 20:47:45.217142,-0.0328563336758886,0.6071,20230600,2023-06-01
2023-06-05 15:50:04.244984,-0.034706562900139376,0.60605,20230600,2023-06-02
2023-06-05 20:47:34.048097,-0.034706562900139376,0.60605,20230600,2023-06-02
2023-06-06 20:46:54.949322,-0.03606035281710893,0.607,20230600,2023-06-05
2023-06-07 20:47:09.934892,-0.03606035281710893,0.607,20230600,2023-06-05
2023-06-08 20:46:59.441119,-0.034037523082748836,0.607,20230600,2023-06-05
2023-06-09 20:47:19.222037,-0.034037523082748836,0.607,20230600,2023-06-05
2023-06-14 20:58:55.310359,-0.02571040042317488,0.61465,20230900,2023-06-13
2023-06-15 17:39:50.096768,-0.014332284088362433,0.6232,20230900,2023-06-15
2023-06-18 16:10:36.247244,-0.008744997318855554,0.62395,20230900,2023-06-16
2023-06-20 03:32:48.431808,-0.008744997318855561,0.62395,20230900,2023-06-16
