DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:14.892882,-0.09143173934116511,584.3,20230600,2023-05-26
2023-06-01 20:07:38.152921,-0.09143366009164781,584.3,20230600,2023-05-26
2023-06-01 20:47:50.889327,-0.09143366009164781,584.3,20230600,2023-05-26
2023-06-02 20:47:50.259199,-0.09149661650709377,584.3,20230600,2023-05-26
2023-06-04 20:47:44.419503,-0.09151581234019311,584.3,20230600,2023-05-26
2023-06-05 15:50:03.405657,-0.0914243910448092,584.3,20230600,2023-05-26
2023-06-05 20:47:33.241209,-0.0914243910448092,584.3,20230600,2023-05-26
2023-06-06 20:46:54.148018,-0.09142176332734189,584.3,20230600,2023-05-26
2023-06-07 20:47:09.134631,-0.09142176332734189,584.3,20230600,2023-05-26
2023-06-08 20:46:58.659622,-0.08629339805138048,584.3,20230600,2023-05-26
2023-06-09 20:47:18.423295,-0.08629339805138048,584.3,20230600,2023-05-26
2023-06-14 20:58:54.516415,-0.0721552118484494,617.6,20230900,2023-06-14
2023-06-15 17:39:49.291627,-0.06498674746135501,621.5,20230900,2023-06-15
2023-06-18 16:10:35.407914,-0.05493568217048536,621.8,20230900,2023-06-16
2023-06-20 03:32:47.659933,-0.05493568217048536,621.8,20230900,2023-06-16
2023-06-21 03:30:58.959958,-0.0666160754177469,621.8,20230900,2023-06-16
2023-06-21 18:26:08.481494,-0.06689399074479664,602.4,20230900,2023-06-21
2023-06-22 18:21:04.932912,-0.07060084501730686,602.5,20230900,2023-06-22
