DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:13.297785,-0.5060402291438386,1995.2,20230800,2023-06-01
2023-06-01 20:07:36.512140,-0.5060513778140296,1995.2,20230800,2023-06-01
2023-06-01 20:47:49.357759,-0.5060513778140294,1995.2,20230800,2023-06-01
2023-06-02 20:47:48.674882,-0.5063998181732675,1995.2,20230800,2023-06-01
2023-06-04 20:47:42.905280,-0.5065060599859409,1995.2,20230800,2023-06-01
2023-06-05 15:50:01.784151,-0.575797284173293,1963.8,20230800,2023-06-02
2023-06-05 20:47:31.698534,-0.575797284173293,1963.8,20230800,2023-06-02
2023-06-06 20:46:52.558961,-0.5809795797237145,1977.8,20230800,2023-06-05
2023-06-07 20:47:07.529603,-0.5809795797237145,1977.8,20230800,2023-06-05
2023-06-08 20:46:57.117426,-0.5483891396112268,1977.8,20230800,2023-06-05
2023-06-09 20:47:16.862042,-0.5483891396112266,1977.8,20230800,2023-06-05
2023-06-14 20:58:52.939002,-0.6787569615238731,1955.7,20230800,2023-06-14
2023-06-15 17:39:47.671010,-0.6411995965820837,1970.4,20230800,2023-06-15
2023-06-18 16:10:33.919610,-0.634347034414567,1970.7,20230800,2023-06-16
2023-06-20 03:32:46.191961,-0.634347034414567,1970.7,20230800,2023-06-16
2023-06-21 03:30:57.485420,-0.7558462753526034,1970.7,20230800,2023-06-16
2023-06-21 18:26:07.004875,-0.8558492799864922,1943.5,20230800,2023-06-21
2023-06-22 18:21:03.538401,-0.9530423405489953,1923.1,20230800,2023-06-22
2023-06-23 18:21:51.732699,-1.0008484031447111,1931.2,20230800,2023-06-23
2023-06-25 18:21:09.911620,-1.0056614955840806,1930.5,20230800,2023-06-23
2023-06-26 18:21:11.357108,-1.0443677924145702,1932.9,20230800,2023-06-26
2023-06-27 18:21:05.946637,-1.1075018396443226,1922.9,20230800,2023-06-27
2023-06-28 18:21:12.414394,-1.1945600020727694,1916.3,20230800,2023-06-28
2023-06-29 18:21:48.833026,-1.283093138778158,1916.4,20230800,2023-06-29
