DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:11.335204,0.008926328684671749,485.8,20230600,2023-06-01
2023-06-01 20:07:34.430183,0.008926328684671749,485.8,20230600,2023-06-01
2023-06-01 20:47:47.333969,0.008926328684671749,485.8,20230600,2023-06-01
2023-06-02 20:47:46.709949,0.008932474885715391,485.8,20230600,2023-06-01
2023-06-04 20:47:40.944170,0.008934348903614804,485.8,20230600,2023-06-01
2023-06-05 15:49:59.716677,0.0075213004588424795,495.8,20230600,2023-06-02
2023-06-05 20:47:29.761366,0.007521300458842479,495.8,20230600,2023-06-02
2023-06-06 20:46:50.576254,0.007521950596074528,493.2,20230600,2023-06-05
2023-06-07 20:47:05.489522,0.007521950596074528,493.2,20230600,2023-06-05
2023-06-08 20:46:55.129866,0.007100001720441004,493.2,20230600,2023-06-05
2023-06-09 20:47:14.861995,0.0071000017204410045,493.2,20230600,2023-06-05
