DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:12.317615,-0.06565458242077998,12376.0,20230600,2023-06-01
2023-06-01 20:07:35.480258,-0.06565566310789742,12376.0,20230600,2023-06-01
2023-06-01 20:47:48.362073,-0.06565566310789742,12376.0,20230600,2023-06-01
2023-06-02 20:47:47.683031,-0.06570058678115177,12376.0,20230600,2023-06-01
2023-06-04 20:47:41.907777,-0.06571437065149065,12376.0,20230600,2023-06-01
2023-06-05 15:50:00.751244,-0.05587404401959595,12586.0,20230600,2023-06-02
2023-06-05 20:47:30.711312,-0.05587404401959595,12586.0,20230600,2023-06-02
2023-06-06 20:46:51.555422,-0.06040565516646074,12483.0,20230600,2023-06-05
2023-06-07 20:47:06.480068,-0.06040565516646074,12483.0,20230600,2023-06-05
2023-06-08 20:46:56.113924,-0.05701715932966331,12483.0,20230600,2023-06-05
2023-06-09 20:47:15.859639,-0.05701715932966331,12483.0,20230600,2023-06-05
2023-06-14 20:58:51.940170,-0.02798767768950694,12775.0,20230600,2023-06-14
2023-06-15 17:39:46.645085,-0.016834611275231778,12976.0,20230600,2023-06-15
2023-06-18 16:10:32.844102,-0.002594031473550702,13005.0,20230600,2023-06-16
2023-06-20 03:32:45.174752,-0.0025940314735506953,13005.0,20230600,2023-06-16
2023-06-21 03:30:56.480950,-0.00325231135659908,13005.0,20230600,2023-06-16
2023-06-21 18:26:05.979096,0.00032464501358032743,12616.0,20230600,2023-06-21
