DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:11.171684,0.018623614735074137,1063.8,20230600,2023-06-01
2023-06-01 20:07:34.258852,0.018622362212909103,1063.8,20230600,2023-06-01
2023-06-01 20:47:47.181919,0.018622362212909103,1063.8,20230600,2023-06-01
2023-06-02 20:47:46.547149,0.018635186596191206,1063.8,20230600,2023-06-01
2023-06-04 20:47:40.784917,0.018639096226353843,1063.8,20230600,2023-06-01
2023-06-05 15:49:59.530182,0.018150664460574065,1072.7,20230600,2023-06-02
2023-06-05 20:47:29.601458,0.018150664460574065,1072.7,20230600,2023-06-02
2023-06-06 20:46:50.406185,0.017868475942442435,1073.8,20230600,2023-06-05
2023-06-07 20:47:05.326117,0.017868475942442435,1073.8,20230600,2023-06-05
2023-06-08 20:46:54.971407,0.016866131771618855,1073.8,20230600,2023-06-05
2023-06-09 20:47:14.690442,0.016866131771618855,1073.8,20230600,2023-06-05
