DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:11.745448,-0.010429091640320905,0.9741,20230600,2023-06-01
2023-06-01 20:07:34.849009,-0.01043206209870895,0.9741,20230600,2023-06-01
2023-06-01 20:47:47.748737,-0.01043206209870895,0.9741,20230600,2023-06-01
2023-06-02 20:47:47.109068,-0.01043924506868725,0.9741,20230600,2023-06-01
2023-06-04 20:47:41.331949,-0.010441435204384845,0.9741,20230600,2023-06-01
2023-06-05 15:50:00.161819,-0.012046334896376973,0.9721,20230600,2023-06-02
2023-06-05 20:47:30.149664,-0.012046334896376961,0.9721,20230600,2023-06-02
2023-06-06 20:46:50.982983,-0.013518295248985637,0.9696,20230600,2023-06-05
2023-06-07 20:47:05.891775,-0.013518295248985637,0.9696,20230600,2023-06-05
2023-06-08 20:46:55.535835,-0.012759977388752912,0.9696,20230600,2023-06-05
2023-06-09 20:47:15.287870,-0.012759977388752924,0.9696,20230600,2023-06-05
2023-06-14 20:58:51.318850,-0.007968655524309408,0.9709,20230900,2023-06-14
2023-06-15 17:39:46.013774,-0.008242541834324182,0.9708,20230900,2023-06-15
2023-06-18 16:10:32.220504,-0.007063019396290099,0.9735,20230900,2023-06-16
2023-06-20 03:32:44.605400,-0.007063019396290099,0.9735,20230900,2023-06-16
2023-06-21 03:30:55.905419,-0.00908628697505476,0.9735,20230900,2023-06-16
2023-06-21 18:26:05.359057,-0.009121631817031928,0.9769,20230900,2023-06-21
2023-06-22 18:21:01.915524,-0.009781003030917767,0.9762,20230900,2023-06-22
