DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:10.923667,0.003953241640502088,1182.0,20230600,2023-06-01
2023-06-01 20:07:34.012789,0.003952677526698043,1182.0,20230600,2023-06-01
2023-06-01 20:47:46.952032,0.003952677526698043,1182.0,20230600,2023-06-01
2023-06-02 20:47:46.309455,0.0039553999495770984,1182.0,20230600,2023-06-01
2023-06-04 20:47:40.558043,0.003956229785697512,1182.0,20230600,2023-06-01
2023-06-05 15:49:59.256406,0.003285512877298048,1204.2,20230600,2023-06-02
2023-06-05 20:47:29.365652,0.003285512877298048,1204.2,20230600,2023-06-02
2023-06-06 20:46:50.168386,0.0029234139971731584,1193.3,20230600,2023-06-05
2023-06-07 20:47:05.087775,0.0029234139971731597,1193.3,20230600,2023-06-05
2023-06-08 20:46:54.734221,0.0027594231236140777,1193.3,20230600,2023-06-05
2023-06-09 20:47:14.431183,0.0027594231236140777,1193.3,20230600,2023-06-05
2023-06-14 20:58:50.452436,0.0004229861009548484,1194.0,20230900,2023-06-14
2023-06-15 17:39:45.155101,0.0002086131374634503,1191.9,20230900,2023-06-15
2023-06-18 16:10:31.266907,0.00013925226551898608,1200.5,20230900,2023-06-16
2023-06-20 03:32:43.813015,0.00013925226551898608,1200.5,20230900,2023-06-16
2023-06-21 03:30:55.111189,0.0001482814374448068,1200.5,20230900,2023-06-16
2023-06-21 18:26:04.521312,-0.0015538702059116252,1166.5,20230900,2023-06-21
2023-06-22 18:21:01.100450,-0.0018627651619671686,1166.8,20230900,2023-06-22
2023-06-23 18:21:49.318231,-0.002249261045010986,1166.0,20230900,2023-06-23
2023-06-25 18:21:07.511802,-0.0022925846754589907,1165.8,20230900,2023-06-23
2023-06-26 18:21:08.855202,-0.0023599677115470103,1175.5,20230900,2023-06-26
2023-06-27 18:21:03.539996,-0.0026182004289693034,1174.5,20230900,2023-06-27
2023-06-28 18:21:10.001764,-0.0025557006747869895,1189.7,20230900,2023-06-28
2023-06-29 18:21:46.356457,-0.0027846415889784355,1183.2,20230900,2023-06-29
