DATETIME,optimal_position,reference_price,reference_contract,reference_date
2023-06-01 18:28:11.232636,0.036743649014459694,322.7,20230600,2023-06-01
2023-06-01 20:07:34.324711,0.03674274349840608,322.7,20230600,2023-06-01
2023-06-01 20:47:47.240835,0.036742743498406095,322.7,20230600,2023-06-01
2023-06-02 20:47:46.610907,0.03676804427252032,322.7,20230600,2023-06-01
2023-06-04 20:47:40.849690,0.036775758145100396,322.7,20230600,2023-06-01
2023-06-05 15:49:59.600901,0.034809468204272234,329.3,20230600,2023-06-02
2023-06-05 20:47:29.665527,0.034809468204272234,329.3,20230600,2023-06-02
2023-06-06 20:46:50.470242,0.035079014891027334,327.0,20230600,2023-06-05
2023-06-07 20:47:05.389412,0.035079014891027334,327.0,20230600,2023-06-05
2023-06-08 20:46:55.032454,0.033111233967376356,327.0,20230600,2023-06-05
2023-06-09 20:47:14.756602,0.033111233967376356,327.0,20230600,2023-06-05
2023-06-14 20:58:50.772934,0.035777039273472484,325.4,20230900,2023-06-14
2023-06-15 17:39:45.475185,0.03641339735161051,324.2,20230900,2023-06-15
2023-06-18 16:10:31.621794,0.0374512729131706,324.0,20230900,2023-06-16
2023-06-20 03:32:44.115473,0.037451272913170595,324.0,20230900,2023-06-16
2023-06-21 03:30:55.403536,0.0453245023955059,324.0,20230900,2023-06-16
2023-06-21 18:26:04.837820,0.04531798469199589,319.6,20230900,2023-06-21
