2023-05-21 10:33:59 {'type': 'Interactive-Diagnostics'}  Running report Roll report sysproduction.reporting.roll_report.roll_report email {'instrument_code': 'ALL'}
2023-05-21 10:35:31 {'type': 'Interactive-Diagnostics'}  Running report Market monitor report sysproduction.reporting.market_monitor_report.market_monitor_report email {'start_date': arg not supplied, 'end_date': arg not supplied}
2023-05-30 20:05:10 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'GOLD', 'contract_date': '20230800'}  No IB expiry date found
2023-05-30 20:05:11 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'ETHER-micro', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from ETHER-micro/20230600!
2023-05-30 20:05:11 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'ETHER-micro', 'contract_date': '20230600'} [Warning]  when getting trading hours from ETHER-micro/20230600!
2023-05-30 20:05:11 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'ETHER-micro', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:11 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-REALESTATE', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from EU-REALESTATE/20230600!
2023-05-30 20:05:11 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-REALESTATE', 'contract_date': '20230600'} [Warning]  when getting trading hours from EU-REALESTATE/20230600!
2023-05-30 20:05:11 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-REALESTATE', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:12 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'WHEY', 'contract_date': '20230800'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from WHEY/20230800!
2023-05-30 20:05:12 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'WHEY', 'contract_date': '20230800'} [Warning]  when getting trading hours from WHEY/20230800!
2023-05-30 20:05:12 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'WHEY', 'contract_date': '20230800'}  No IB expiry date found
2023-05-30 20:05:12 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'HOUSE-US', 'contract_date': '20230800'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from HOUSE-US/20230800!
2023-05-30 20:05:12 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'HOUSE-US', 'contract_date': '20230800'} [Warning]  when getting trading hours from HOUSE-US/20230800!
2023-05-30 20:05:12 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'HOUSE-US', 'contract_date': '20230800'}  No IB expiry date found
2023-05-30 20:05:13 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EURAUD', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from EURAUD/20230600!
2023-05-30 20:05:13 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EURAUD', 'contract_date': '20230600'} [Warning]  when getting trading hours from EURAUD/20230600!
2023-05-30 20:05:13 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EURAUD', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:13 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'ETHEREUM', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from ETHEREUM/20230600!
2023-05-30 20:05:13 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'ETHEREUM', 'contract_date': '20230600'} [Warning]  when getting trading hours from ETHEREUM/20230600!
2023-05-30 20:05:13 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'ETHEREUM', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:14 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'US-TECH', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from US-TECH/20230600!
2023-05-30 20:05:14 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'US-TECH', 'contract_date': '20230600'} [Warning]  when getting trading hours from US-TECH/20230600!
2023-05-30 20:05:14 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'US-TECH', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:14 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'SP400', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from SP400/20230600!
2023-05-30 20:05:14 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'SP400', 'contract_date': '20230600'} [Warning]  when getting trading hours from SP400/20230600!
2023-05-30 20:05:14 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'SP400', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:15 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BTP3', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from BTP3/20230600!
2023-05-30 20:05:15 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BTP3', 'contract_date': '20230600'} [Warning]  when getting trading hours from BTP3/20230600!
2023-05-30 20:05:15 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BTP3', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:15 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'NOK', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from NOK/20230600!
2023-05-30 20:05:15 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'NOK', 'contract_date': '20230600'} [Warning]  when getting trading hours from NOK/20230600!
2023-05-30 20:05:15 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'NOK', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:16 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'GBP', 'contract_date': '20230900'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from GBP/20230900!
2023-05-30 20:05:16 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'GBP', 'contract_date': '20230900'} [Warning]  when getting trading hours from GBP/20230900!
2023-05-30 20:05:16 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'GBP', 'contract_date': '20230900'}  No IB expiry date found
2023-05-30 20:05:16 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BRE', 'contract_date': '20230700'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from BRE/20230700!
2023-05-30 20:05:16 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BRE', 'contract_date': '20230700'} [Warning]  when getting trading hours from BRE/20230700!
2023-05-30 20:05:16 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BRE', 'contract_date': '20230700'}  No IB expiry date found
2023-05-30 20:05:17 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CHF', 'contract_date': '20230900'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from CHF/20230900!
2023-05-30 20:05:17 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CHF', 'contract_date': '20230900'} [Warning]  when getting trading hours from CHF/20230900!
2023-05-30 20:05:17 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CHF', 'contract_date': '20230900'}  No IB expiry date found
2023-05-30 20:05:17 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EURO600', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from EURO600/20230600!
2023-05-30 20:05:17 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EURO600', 'contract_date': '20230600'} [Warning]  when getting trading hours from EURO600/20230600!
2023-05-30 20:05:17 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EURO600', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:18 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CAD', 'contract_date': '20230900'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from CAD/20230900!
2023-05-30 20:05:18 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CAD', 'contract_date': '20230900'} [Warning]  when getting trading hours from CAD/20230900!
2023-05-30 20:05:18 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CAD', 'contract_date': '20230900'}  No IB expiry date found
2023-05-30 20:05:18 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'COPPER-micro', 'contract_date': '20230900'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from COPPER-micro/20230900!
2023-05-30 20:05:18 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'COPPER-micro', 'contract_date': '20230900'} [Warning]  when getting trading hours from COPPER-micro/20230900!
2023-05-30 20:05:18 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'COPPER-micro', 'contract_date': '20230900'}  No IB expiry date found
2023-05-30 20:05:19 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BOVESPA', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from BOVESPA/20230600!
2023-05-30 20:05:19 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BOVESPA', 'contract_date': '20230600'} [Warning]  when getting trading hours from BOVESPA/20230600!
2023-05-30 20:05:19 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BOVESPA', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:19 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'US-ENERGY', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from US-ENERGY/20230600!
2023-05-30 20:05:19 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'US-ENERGY', 'contract_date': '20230600'} [Warning]  when getting trading hours from US-ENERGY/20230600!
2023-05-30 20:05:19 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'US-ENERGY', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:20 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'GBP_micro', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from GBP_micro/20230600!
2023-05-30 20:05:20 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'GBP_micro', 'contract_date': '20230600'} [Warning]  when getting trading hours from GBP_micro/20230600!
2023-05-30 20:05:20 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'GBP_micro', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:20 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'MSCIWORLD', 'contract_date': '20230600'} [Warning] Contract is missing can't get expiry
2023-05-30 20:05:20 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'MSCIWORLD', 'contract_date': '20230600'}  Can't resolve contract
2023-05-30 20:05:20 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData'}  Reqid -1: 2106 HMDS data farm connection is OK:hkhmds for None
2023-05-30 20:05:20 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData'} [Warning] futuresInstrumentWithIBConfigData(instrument=MSCIWORLD, ib_data=symbol='MXWO', exchange='EUREX', currency='USD', ibMultiplier='10.0', priceMagnifier='1.00', ignoreWeekly='FALSE', effective_multiplier='10.00') could not resolve contracts: You have specified weekly expiries, but I don't have logic for MSCIWORLD
2023-05-30 20:05:20 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BTP', 'contract_date': '20230900'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from BTP/20230900!
2023-05-30 20:05:20 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BTP', 'contract_date': '20230900'} [Warning]  when getting trading hours from BTP/20230900!
2023-05-30 20:05:20 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BTP', 'contract_date': '20230900'}  No IB expiry date found
2023-05-30 20:05:21 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'KRWUSD', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from KRWUSD/20230600!
2023-05-30 20:05:21 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'KRWUSD', 'contract_date': '20230600'} [Warning]  when getting trading hours from KRWUSD/20230600!
2023-05-30 20:05:21 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'KRWUSD', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:21 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BONO', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from BONO/20230600!
2023-05-30 20:05:21 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BONO', 'contract_date': '20230600'} [Warning]  when getting trading hours from BONO/20230600!
2023-05-30 20:05:21 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'BONO', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:22 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'SWISSLEAD', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from SWISSLEAD/20230600!
2023-05-30 20:05:22 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'SWISSLEAD', 'contract_date': '20230600'} [Warning]  when getting trading hours from SWISSLEAD/20230600!
2023-05-30 20:05:22 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'SWISSLEAD', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:22 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'RICE', 'contract_date': '20231100'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from RICE/20231100!
2023-05-30 20:05:22 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'RICE', 'contract_date': '20231100'} [Warning]  when getting trading hours from RICE/20231100!
2023-05-30 20:05:22 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'RICE', 'contract_date': '20231100'}  No IB expiry date found
2023-05-30 20:05:22 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'IRON', 'contract_date': '20230800'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from IRON/20230800!
2023-05-30 20:05:22 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'IRON', 'contract_date': '20230800'} [Warning]  when getting trading hours from IRON/20230800!
2023-05-30 20:05:22 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'IRON', 'contract_date': '20230800'}  No IB expiry date found
2023-05-30 20:05:23 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'JPY', 'contract_date': '20230900'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from JPY/20230900!
2023-05-30 20:05:23 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'JPY', 'contract_date': '20230900'} [Warning]  when getting trading hours from JPY/20230900!
2023-05-30 20:05:23 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'JPY', 'contract_date': '20230900'}  No IB expiry date found
2023-05-30 20:05:23 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'JP-REALESTATE', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from JP-REALESTATE/20230600!
2023-05-30 20:05:23 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'JP-REALESTATE', 'contract_date': '20230600'} [Warning]  when getting trading hours from JP-REALESTATE/20230600!
2023-05-30 20:05:23 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'JP-REALESTATE', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:24 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-BANKS', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from EU-BANKS/20230600!
2023-05-30 20:05:24 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-BANKS', 'contract_date': '20230600'} [Warning]  when getting trading hours from EU-BANKS/20230600!
2023-05-30 20:05:24 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-BANKS', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:24 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData'} [Warning] Reqid 84: 200 No security definition has been found for the request for Future(symbol='FLKTB', lastTradeDateOrContractMonth='202303', multiplier='1000000', exchange='KSE')
2023-05-30 20:05:24 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'KR10', 'contract_date': '20230300'} [Warning] Contract is missing can't get expiry
2023-05-30 20:05:24 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'KR10', 'contract_date': '20230300'}  Can't resolve contract
2023-05-30 20:05:24 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData'} [Warning] Reqid 85: 200 No security definition has been found for the request for Future(symbol='KOSDQ150', lastTradeDateOrContractMonth='202303', multiplier='10000', exchange='KSE', currency='KRW')
2023-05-30 20:05:24 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'KOSDAQ', 'contract_date': '20230300'} [Warning] Contract is missing can't get expiry
2023-05-30 20:05:24 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'KOSDAQ', 'contract_date': '20230300'}  Can't resolve contract
2023-05-30 20:05:25 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'NIKKEI400', 'contract_date': '20230900'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from NIKKEI400/20230900!
2023-05-30 20:05:25 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'NIKKEI400', 'contract_date': '20230900'} [Warning]  when getting trading hours from NIKKEI400/20230900!
2023-05-30 20:05:25 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'NIKKEI400', 'contract_date': '20230900'}  No IB expiry date found
2023-05-30 20:05:25 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CNH', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from CNH/20230600!
2023-05-30 20:05:25 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CNH', 'contract_date': '20230600'} [Warning]  when getting trading hours from CNH/20230600!
2023-05-30 20:05:25 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CNH', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:26 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'MILKDRY', 'contract_date': '20231000'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from MILKDRY/20231000!
2023-05-30 20:05:26 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'MILKDRY', 'contract_date': '20231000'} [Warning]  when getting trading hours from MILKDRY/20231000!
2023-05-30 20:05:26 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'MILKDRY', 'contract_date': '20231000'}  No IB expiry date found
2023-05-30 20:05:26 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CAC', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from CAC/20230600!
2023-05-30 20:05:26 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CAC', 'contract_date': '20230600'} [Warning]  when getting trading hours from CAC/20230600!
2023-05-30 20:05:26 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'CAC', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:27 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'JGB-mini', 'contract_date': '20230900'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from JGB-mini/20230900!
2023-05-30 20:05:27 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'JGB-mini', 'contract_date': '20230900'} [Warning]  when getting trading hours from JGB-mini/20230900!
2023-05-30 20:05:27 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'JGB-mini', 'contract_date': '20230900'}  No IB expiry date found
2023-05-30 20:05:27 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-HEALTH', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from EU-HEALTH/20230600!
2023-05-30 20:05:27 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-HEALTH', 'contract_date': '20230600'} [Warning]  when getting trading hours from EU-HEALTH/20230600!
2023-05-30 20:05:27 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-HEALTH', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:28 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'NASDAQ_micro', 'contract_date': '20230900'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from NASDAQ_micro/20230900!
2023-05-30 20:05:28 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'NASDAQ_micro', 'contract_date': '20230900'} [Warning]  when getting trading hours from NASDAQ_micro/20230900!
2023-05-30 20:05:28 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'NASDAQ_micro', 'contract_date': '20230900'}  No IB expiry date found
2023-05-30 20:05:28 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-DJ-TELECOM', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from EU-DJ-TELECOM/20230600!
2023-05-30 20:05:28 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-DJ-TELECOM', 'contract_date': '20230600'} [Warning]  when getting trading hours from EU-DJ-TELECOM/20230600!
2023-05-30 20:05:28 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'EU-DJ-TELECOM', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:29 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'MILKWET', 'contract_date': '20230800'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from MILKWET/20230800!
2023-05-30 20:05:29 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'MILKWET', 'contract_date': '20230800'} [Warning]  when getting trading hours from MILKWET/20230800!
2023-05-30 20:05:29 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'MILKWET', 'contract_date': '20230800'}  No IB expiry date found
2023-05-30 20:05:29 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData'} [Warning] Reqid 104: 200 No security definition has been found for the request for Future(symbol='3KTB', lastTradeDateOrContractMonth='202303', multiplier='1000000', exchange='KSE')
2023-05-30 20:05:29 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'KR3', 'contract_date': '20230300'} [Warning] Contract is missing can't get expiry
2023-05-30 20:05:29 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'KR3', 'contract_date': '20230300'}  Can't resolve contract
2023-05-30 20:05:30 {'type': 'Interactive-Diagnostics', 'broker': 'IB', 'clientid': 8}  Terminating {'ipaddress': 'localhost', 'port': 4001, 'client': 8}
2023-05-30 20:04:58 {'type': 'Interactive-Diagnostics', 'component': 'mongoIbBrokerClientIdData'}  Locked IB client ID 8
2023-05-30 20:05:30 {'type': 'Interactive-Diagnostics', 'component': 'mongoIbBrokerClientIdData'}  Released IB client ID 8
2023-05-30 20:05:29 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'SHATZ', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from SHATZ/20230600!
2023-05-30 20:05:29 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'SHATZ', 'contract_date': '20230600'} [Warning]  when getting trading hours from SHATZ/20230600!
2023-05-30 20:05:29 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'SHATZ', 'contract_date': '20230600'}  No IB expiry date found
2023-05-30 20:05:30 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'USIRS5ERIS', 'contract_date': '20230600'} [Warning] unsupported operand type(s) for +: 'int' and 'str' when getting trading hours from USIRS5ERIS/20230600!
2023-05-30 20:05:30 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'USIRS5ERIS', 'contract_date': '20230600'} [Warning]  when getting trading hours from USIRS5ERIS/20230600!
2023-05-30 20:05:30 {'type': 'Interactive-Diagnostics', 'component': 'ibFuturesContractData', 'instrument_code': 'USIRS5ERIS', 'contract_date': '20230600'}  No IB expiry date found
