DATETIME,FINAL,HIGH,LOW,OPEN,VOLUME
2022-05-04 23:00:00,176.2,177.5,174.65,175.475,4992.0
2022-05-05 23:00:00,174.375,175.55,173.65,175.55,4215.0
2022-05-06 23:00:00,174.7,176.025,174.225,174.625,3752.0
2022-05-09 23:00:00,174.225,175.3,171.85,175.025,5055.0
2022-05-10 23:00:00,171.85,174.85,171.55,174.75,4189.0
2022-05-11 23:00:00,170.0,171.5,169.3,171.35,5910.0
2022-05-12 23:00:00,166.525,170.025,166.15,170.0,7834.0
2022-05-13 23:00:00,168.025,168.9,166.3,167.5,6052.0
2022-05-16 23:00:00,167.425,167.75,166.0,166.4,4288.0
2022-05-17 23:00:00,166.775,168.7,166.4,168.1,5005.0
2022-05-18 23:00:00,165.8,167.325,164.6,166.525,4310.0
2022-05-19 23:00:00,165.2,166.125,164.6,165.625,3039.0
2022-05-20 23:00:00,163.925,166.625,163.3,165.8,4524.0
2022-05-23 23:00:00,165.625,165.95,162.8,163.175,4350.0
2022-05-24 23:00:00,168.15,169.0,166.15,166.275,5253.0
2022-05-25 23:00:00,167.95,170.25,167.7,169.5,4061.0
2022-05-26 23:00:00,166.675,168.575,166.1,168.35,3346.0
2022-05-27 23:00:00,166.325,167.45,165.7,166.625,3019.0
2022-05-31 23:00:00,165.125,168.375,164.75,166.775,5810.0
2022-06-01 23:00:00,169.725,170.225,165.025,165.275,7540.0
2022-06-02 23:00:00,172.95,173.6,169.275,169.725,8465.0
2022-06-03 23:00:00,173.875,174.275,172.15,173.0,5524.0
2022-06-06 23:00:00,171.975,174.175,171.7,172.75,4667.0
2022-06-07 23:00:00,172.45,172.675,171.0,171.5,3947.0
2022-06-08 23:00:00,175.65,176.575,171.925,172.0,6754.0
2022-06-09 23:00:00,176.025,176.875,175.55,175.9,5679.0
2022-06-10 23:00:00,174.475,176.5,174.025,175.75,4538.0
2022-06-13 23:00:00,171.325,173.75,169.4,173.5,7114.0
2022-06-14 23:00:00,171.3,172.8,170.725,171.45,4306.0
2022-06-15 23:00:00,173.275,173.85,172.3,172.525,5110.0
2022-06-16 23:00:00,171.3,173.05,170.55,172.675,4440.0
2022-06-17 23:00:00,172.95,173.7,170.7,171.025,5810.0
2022-06-21 23:00:00,175.3,176.1,174.15,174.5,6958.0
2022-06-22 23:00:00,173.15,175.35,172.875,174.95,5349.0
2022-06-23 23:00:00,174.85,175.875,173.45,174.275,6434.0
2022-06-24 23:00:00,172.5,174.85,172.2,174.2,6460.0
2022-06-27 23:00:00,174.125,175.75,172.675,173.875,6072.0
2022-06-28 23:00:00,171.825,173.95,171.65,173.35,6072.0
2022-06-29 23:00:00,170.725,172.675,170.325,171.65,5914.0
2022-06-30 23:00:00,173.6,174.125,170.575,171.5,7754.0
2022-07-01 23:00:00,174.5,175.575,173.55,173.6,7576.0
2022-07-05 23:00:00,172.7,176.325,172.45,175.0,5782.0
2022-07-06 23:00:00,173.3,173.9,172.075,173.225,5581.0
2022-07-07 23:00:00,172.475,173.775,171.6,173.6,5507.0
2022-07-08 23:00:00,171.725,173.6,171.525,172.525,4939.0
2022-07-11 23:00:00,174.875,175.275,170.0,171.2,7554.0
2022-07-12 23:00:00,179.575,179.9,175.175,175.3,9554.0
2022-07-13 23:00:00,180.8,181.0,178.175,179.25,6951.0
2022-07-14 23:00:00,178.9,180.35,178.45,179.9,5402.0
2022-07-15 23:00:00,176.35,179.025,176.075,178.85,5535.0
2022-07-18 23:00:00,176.675,177.225,175.275,176.15,4432.0
2022-07-19 23:00:00,178.75,179.45,177.775,178.0,4243.0
2022-07-20 23:00:00,177.825,179.65,177.625,178.825,4108.0
2022-07-21 23:00:00,178.275,178.675,176.375,178.675,3983.0
2022-07-22 23:00:00,181.55,181.825,178.325,178.55,4565.0
2022-07-25 23:00:00,179.3,181.175,178.7,179.6,2973.0
2022-07-26 23:00:00,177.425,178.575,177.0,178.3,2234.0
2022-07-27 23:00:00,179.1,179.35,177.0,177.0,1695.0
2022-07-28 23:00:00,177.425,178.65,177.3,178.475,1121.0
2022-07-29 23:00:00,178.575,178.95,175.75,176.85,1948.0
2022-08-01 23:00:00,179.65,180.325,179.125,179.45,1145.0
2022-08-02 23:00:00,178.125,180.15,177.9,179.9,1381.0
2022-08-03 23:00:00,179.35,179.625,177.775,178.0,1272.0
2022-08-04 23:00:00,179.075,179.7,177.9,179.15,890.0
2022-08-05 23:00:00,179.525,180.7,178.95,179.175,1198.0
2022-08-08 23:00:00,181.275,181.95,179.775,179.825,1814.0
2022-08-09 23:00:00,178.8,180.35,178.5,180.3,1601.0
2022-08-10 23:00:00,180.675,181.075,178.65,179.3,1154.0
2022-08-11 23:00:00,179.95,181.05,179.175,180.675,1105.0
2022-08-12 23:00:00,179.625,181.175,179.125,180.275,1158.0
2022-08-15 23:00:00,179.925,181.4,179.0,180.6,957.0
2022-08-16 23:00:00,181.525,182.5,180.2,180.2,1180.0
2022-08-17 23:00:00,183.25,183.725,181.125,181.8,1099.0
2022-08-18 23:00:00,181.525,183.325,181.275,183.15,833.0
2022-08-19 23:00:00,181.5,182.075,180.85,181.35,619.0
2022-08-22 23:00:00,181.4,181.875,181.05,181.05,797.0
2022-08-23 23:00:00,180.9,181.425,180.5,181.075,676.0
2022-08-24 23:00:00,181.225,181.65,180.5,180.6,588.0
2022-08-25 23:00:00,181.875,181.9,181.325,181.325,496.0
2022-08-26 23:00:00,182.25,182.25,182.25,182.25,0.0
2022-08-29 23:00:00,182.25,182.25,182.25,182.25,0.0
