DATETIME,FINAL,HIGH,LOW,OPEN,VOLUME
2022-04-26 23:00:00,0.04691,0.04691,0.04691,0.04691,0.0
2022-04-27 23:00:00,0.04681,0.04681,0.04681,0.04681,0.0
2022-04-28 23:00:00,0.0467,0.0467,0.0467,0.0467,0.0
2022-04-29 23:00:00,0.04701,0.04701,0.04701,0.04701,0.0
2022-05-02 23:00:00,0.04668,0.04668,0.04668,0.04668,0.0
2022-05-03 23:00:00,0.04721,0.04721,0.04721,0.04721,0.0
2022-05-04 23:00:00,0.04769,0.04769,0.04769,0.04769,0.0
2022-05-05 23:00:00,0.04719,0.04719,0.04719,0.04719,0.0
2022-05-06 23:00:00,0.0476,0.0476,0.0476,0.0476,0.0
2022-05-09 23:00:00,0.0471,0.0471,0.0471,0.0471,0.0
2022-05-10 23:00:00,0.04706,0.04706,0.04706,0.04706,0.0
2022-05-11 23:00:00,0.04727,0.04727,0.04727,0.04727,0.0
2022-05-12 23:00:00,0.04716,0.04716,0.04716,0.04716,0.0
2022-05-13 23:00:00,0.0477,0.0477,0.0477,0.0477,0.0
2022-05-16 23:00:00,0.04779,0.04779,0.04779,0.04779,0.0
2022-05-17 23:00:00,0.04801,0.04801,0.04801,0.04801,0.0
2022-05-18 23:00:00,0.04779,0.04779,0.04779,0.04779,0.0
2022-05-19 23:00:00,0.04817,0.04817,0.04817,0.04817,0.0
2022-05-20 23:00:00,0.04823,0.04823,0.04823,0.04823,0.0
2022-05-23 23:00:00,0.04825,0.04825,0.04825,0.04825,0.0
2022-05-24 23:00:00,0.0483,0.0483,0.0483,0.0483,0.0
2022-05-25 23:00:00,0.04849,0.04849,0.04849,0.04849,0.0
2022-05-26 23:00:00,0.04857,0.04857,0.04857,0.04857,0.0
2022-05-27 23:00:00,0.04898,0.04898,0.04898,0.04898,0.0
2022-05-31 23:00:00,0.04879,0.04879,0.04879,0.04879,0.0
2022-06-01 23:00:00,0.04881,0.04881,0.04881,0.04881,0.0
2022-06-02 23:00:00,0.04916,0.04916,0.04916,0.04916,0.0
2022-06-03 23:00:00,0.04916,0.04916,0.04916,0.04916,0.0
2022-06-06 23:00:00,0.04907,0.04907,0.04907,0.04907,0.0
