DATETIME,FINAL,HIGH,LOW,OPEN,VOLUME
2022-05-04 23:00:00,147.12,147.12,147.12,147.12,0.0
2022-05-05 23:00:00,147.38,147.38,147.38,147.38,0.0
2022-05-06 23:00:00,146.93,146.93,146.93,146.93,0.0
2022-05-09 23:00:00,146.46,146.46,146.46,146.46,0.0
2022-05-10 23:00:00,148.04,148.04,148.04,148.04,0.0
2022-05-11 23:00:00,147.5,147.5,147.5,147.5,0.0
2022-05-12 23:00:00,150.17,150.17,150.17,150.17,0.0
2022-05-13 23:00:00,148.99,148.99,148.99,148.99,0.0
2022-05-16 23:00:00,149.0,149.0,149.0,149.0,0.0
2022-05-17 23:00:00,148.6,148.6,148.6,148.6,0.0
2022-05-18 23:00:00,149.48,149.48,149.48,149.48,0.0
2022-05-19 23:00:00,149.92,149.92,149.92,149.92,0.0
2022-05-20 23:00:00,149.63,149.63,149.63,149.63,0.0
2022-05-23 23:00:00,149.27,149.27,149.27,149.27,0.0
2022-05-24 23:00:00,149.84,149.84,149.84,149.84,0.0
2022-05-25 23:00:00,149.53,149.53,149.53,149.53,0.0
2022-05-27 23:00:00,149.04,149.04,149.04,149.04,0.0
2022-05-30 23:00:00,148.51,148.51,148.51,148.51,0.0
2022-05-31 23:00:00,147.92,147.92,147.92,147.92,0.0
2022-06-01 23:00:00,147.29,147.29,147.29,147.29,0.0
2022-06-02 23:00:00,146.56,146.56,146.56,146.56,0.0
2022-06-03 23:00:00,146.35,146.35,146.35,146.35,0.0
2022-06-07 23:00:00,146.86,146.86,146.86,146.86,0.0
2022-06-08 23:00:00,146.02,146.02,146.02,146.02,0.0
2022-06-09 23:00:00,145.71,145.71,145.71,145.71,0.0
2022-06-10 23:00:00,145.14,145.14,145.14,145.14,0.0
2022-06-13 23:00:00,143.6,143.6,143.6,143.6,0.0
2022-06-14 23:00:00,142.4,142.4,142.4,142.4,0.0
2022-06-15 23:00:00,143.23,143.23,143.23,143.23,0.0
2022-06-16 23:00:00,141.04,141.04,141.04,141.04,0.0
