DATETIME,FINAL,HIGH,LOW,OPEN,VOLUME
2022-11-14 23:00:00,0.2088,0.2088,0.2088,0.2088,0.0
2022-11-15 23:00:00,0.2088,0.2088,0.2088,0.2088,0.0
2022-11-16 23:00:00,0.20984,0.20984,0.20984,0.20984,0.0
2022-11-17 23:00:00,0.20836,0.20836,0.20836,0.20836,0.0
2022-11-18 23:00:00,0.20846,0.20846,0.20846,0.20846,0.0
2022-11-21 23:00:00,0.20718,0.20718,0.20718,0.20718,0.0
2022-11-22 23:00:00,0.20824,0.20824,0.20824,0.20824,0.0
2022-11-23 23:00:00,0.2102,0.2102,0.2102,0.2102,0.0
2022-11-24 23:00:00,0.2102,0.2102,0.2102,0.2102,0.0
2022-11-25 23:00:00,0.21076,0.21076,0.21076,0.21076,0.0
2022-11-28 23:00:00,0.21014,0.21014,0.21014,0.21014,0.0
2022-11-29 23:00:00,0.20998,0.20998,0.20998,0.20998,0.0
2022-11-30 23:00:00,0.21216,0.21216,0.21216,0.21216,0.0
2022-12-01 23:00:00,0.21378,0.21378,0.21378,0.21378,0.0
2022-12-02 23:00:00,0.21512,0.21512,0.21512,0.21512,0.0
2022-12-05 23:00:00,0.2128,0.2128,0.2128,0.2128,0.0
2022-12-06 23:00:00,0.21304,0.21304,0.21304,0.21304,0.0
2022-12-07 23:00:00,0.21434,0.21434,0.21434,0.21434,0.0
2022-12-08 23:00:00,0.21622,0.21622,0.21622,0.21622,0.0
2022-12-09 23:00:00,0.2164,0.2164,0.2164,0.2164,0.0
2022-12-12 23:00:00,0.21586,0.21586,0.21586,0.21586,0.0
2022-12-13 23:00:00,0.2183,0.2183,0.2183,0.2183,0.0
2022-12-14 23:00:00,0.21886,0.21886,0.21886,0.21886,0.0
2022-12-15 23:00:00,0.21712,0.21712,0.21712,0.21712,0.0
2022-12-16 23:00:00,0.21686,0.21686,0.21686,0.21686,0.0
2022-12-19 23:00:00,0.2172,0.2172,0.2172,0.2172,0.0
2022-12-20 23:00:00,0.21832,0.21832,0.21832,0.21832,0.0
2022-12-21 23:00:00,0.2187,0.2187,0.2187,0.2187,0.0
2022-12-22 23:00:00,0.21918,0.21918,0.21918,0.21918,0.0
