DATETIME,FINAL,HIGH,LOW,OPEN,VOLUME
2022-04-29 23:00:00,3070.25,3070.25,3070.25,3070.25,0.0
2022-05-02 23:00:00,3071.25,3071.25,3071.25,3071.25,0.0
2022-05-03 23:00:00,2922.25,2922.25,2922.25,2922.25,0.0
2022-05-04 23:00:00,2984.75,2984.75,2984.75,2984.75,0.0
2022-05-05 23:00:00,2930.5,2930.5,2930.5,2930.5,0.0
2022-05-06 23:00:00,2867.25,2867.25,2867.25,2867.25,0.0
2022-05-09 23:00:00,2779.5,2779.5,2779.5,2779.5,0.0
2022-05-10 23:00:00,2784.0,2784.0,2784.0,2784.0,0.0
2022-05-11 23:00:00,2809.75,2809.75,2809.75,2809.75,0.0
2022-05-12 23:00:00,2770.75,2770.75,2770.75,2770.75,0.0
2022-05-13 23:00:00,2813.25,2813.25,2813.25,2813.25,0.0
2022-05-16 23:00:00,2850.25,2850.25,2850.25,2850.25,0.0
2022-05-17 23:00:00,2903.0,2903.0,2903.0,2903.0,0.0
2022-05-18 23:00:00,2875.5,2875.5,2875.5,2875.5,0.0
2022-05-19 23:00:00,2927.0,2927.0,2927.0,2927.0,0.0
2022-05-20 23:00:00,2968.25,2968.25,2968.25,2968.25,0.0
2022-05-23 23:00:00,2973.5,2973.5,2973.5,2973.5,0.0
2022-05-24 23:00:00,2948.0,2948.0,2948.0,2948.0,0.0
2022-05-25 23:00:00,2921.75,2921.75,2921.75,2921.75,0.0
2022-05-26 23:00:00,2907.25,2907.25,2907.25,2907.25,0.0
2022-05-27 23:00:00,2917.5,2917.5,2917.5,2917.5,0.0
2022-05-31 23:00:00,2834.25,2834.25,2834.25,2834.25,0.0
2022-06-01 23:00:00,2765.75,2765.75,2765.75,2765.75,0.0
2022-06-02 23:00:00,2766.25,2766.25,2766.25,2766.25,0.0
2022-06-03 23:00:00,2768.25,2768.25,2768.25,2768.25,0.0
2022-06-06 23:00:00,2819.5,2819.5,2819.5,2819.5,0.0
2022-06-07 23:00:00,2817.0,2817.0,2817.0,2817.0,0.0
2022-06-08 23:00:00,2861.75,2861.75,2861.75,2861.75,0.0
2022-06-09 23:00:00,2800.5,2800.5,2800.5,2800.5,0.0
2022-06-10 23:00:00,2712.0,2712.0,2712.0,2712.0,0.0
2022-06-13 23:00:00,2670.25,2670.25,2670.25,2670.25,0.0
2022-06-14 23:00:00,2602.5,2602.5,2602.5,2602.5,0.0
2022-06-15 23:00:00,2608.25,2608.25,2608.25,2608.25,0.0
2022-06-16 23:00:00,2517.25,2517.25,2517.25,2517.25,0.0
2022-06-17 23:00:00,2504.0,2504.0,2504.0,2504.0,0.0
2022-06-21 23:00:00,2525.5,2525.5,2525.5,2525.5,0.0
2022-06-22 23:00:00,2467.75,2467.75,2467.75,2467.75,0.0
2022-06-23 23:00:00,2469.5,2469.5,2469.5,2469.5,0.0
2022-06-24 23:00:00,2441.0,2441.0,2441.0,2441.0,0.0
2022-06-27 23:00:00,2489.5,2489.5,2489.5,2489.5,0.0
2022-06-28 23:00:00,2482.25,2482.25,2482.25,2482.25,0.0
2022-06-29 23:00:00,2458.75,2458.75,2458.75,2458.75,0.0
2022-06-30 23:00:00,2436.0,2436.0,2436.0,2436.0,0.0
