DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
2022-09-30 23:00:00,19.525,19.525,19.525,19.525,0.0
2022-10-03 23:00:00,21.0625,21.0625,21.0625,21.0625,0.0
2022-10-04 23:00:00,21.5875,21.5875,21.5875,21.5875,0.0
2022-10-05 23:00:00,21.0575,21.0575,21.0575,21.0575,0.0
2022-10-06 23:00:00,21.185,21.185,21.185,21.185,0.0
2022-10-07 23:00:00,20.8175,20.8175,20.8175,20.8175,0.0
2022-10-10 23:00:00,20.2025,20.2025,20.2025,20.2025,0.0
2022-10-11 23:00:00,20.09,20.09,20.09,20.09,0.0
2022-10-12 23:00:00,19.5625,19.5625,19.5625,19.5625,0.0
2022-10-13 23:00:00,19.5525,19.5525,19.5525,19.5525,0.0
2022-10-14 23:00:00,18.71,18.71,18.71,18.71,0.0
2022-10-17 23:00:00,19.335,19.335,19.335,19.335,0.0
2022-10-18 23:00:00,19.1825,19.1825,19.1825,19.1825,0.0
2022-10-19 23:00:00,18.93,18.93,18.93,18.93,0.0
2022-10-20 23:00:00,19.475,19.475,19.2675,19.2675,2.0
2022-10-21 23:00:00,19.6375,19.6375,19.6375,19.6375,0.0
2022-10-24 23:00:00,19.765,19.765,19.765,19.765,0.0
2022-10-25 23:00:00,19.95,19.95,19.95,19.95,0.0
2022-10-26 23:00:00,20.095,20.095,20.0875,20.0875,1.0
2022-10-27 23:00:00,20.1075,20.1075,20.1075,20.1075,0.0
2022-10-28 23:00:00,19.755,19.755,19.755,19.755,0.0
2022-10-31 23:00:00,19.7325,19.7325,19.7325,19.7325,0.0
2022-11-01 23:00:00,20.25,20.25,20.25,20.25,0.0
2022-11-02 23:00:00,20.14,20.14,20.14,20.14,0.0
2022-11-03 23:00:00,19.9625,19.9625,19.9625,19.9625,0.0
2022-11-04 23:00:00,21.275,21.275,21.275,21.275,0.0
2022-11-07 23:00:00,21.485,21.485,21.485,21.485,0.0
2022-11-08 23:00:00,22.0875,22.0875,22.0875,22.0875,0.0
