DATETIME,FINAL,HIGH,LOW,OPEN,VOLUME
2022-04-26 23:00:00,101.7,102.8,98.75,99.975,14779.0
2022-04-27 23:00:00,102.025,102.45,99.75,100.175,10763.0
2022-04-28 23:00:00,105.3625,105.675,101.475,102.15,10654.0
2022-04-29 23:00:00,104.6875,107.975,103.8,106.5,12754.0
2022-05-02 23:00:00,105.175,105.925,100.55,101.325,10709.0
2022-05-03 23:00:00,102.4125,105.0,102.1,103.7,8454.0
2022-05-04 23:00:00,107.8125,108.625,105.65,106.9,10463.0
2022-05-05 23:00:00,108.2625,111.0,106.475,110.675,12879.0
2022-05-06 23:00:00,109.775,111.175,108.25,109.875,9287.0
2022-05-09 23:00:00,103.0875,107.375,102.125,107.075,14909.0
2022-05-10 23:00:00,99.7625,103.675,98.875,103.3,14973.0
2022-05-11 23:00:00,105.7125,106.425,103.85,104.35,11270.0
2022-05-12 23:00:00,106.125,107.375,105.1,105.95,9288.0
2022-05-13 23:00:00,110.4875,110.625,108.275,109.125,7702.0
2022-05-16 23:00:00,114.2,114.9,109.9,110.125,10900.0
2022-05-17 23:00:00,112.4,115.5,111.75,114.525,9489.0
2022-05-18 23:00:00,109.5875,113.575,108.45,113.5,1590.0
2022-05-19 23:00:00,112.2125,112.2125,107.6,107.6,71.0
