DATETIME,OPEN,HIGH,LOW,FINAL,VOLUME
2022-05-14 23:00:00,25800.0,26000.0,25800.0,26000.0,8.0
2022-05-16 23:00:00,26115.0,26140.0,25860.0,25860.0,5.0
2022-05-17 23:00:00,25860.0,26010.0,25860.0,26010.0,10.0
2022-05-18 23:00:00,26105.0,26395.0,25975.0,26240.0,23.0
2022-05-19 23:00:00,26220.0,26220.0,25620.0,25750.0,20.0
2022-05-20 23:00:00,25495.0,26150.0,25495.0,26150.0,12.0
2022-05-21 23:00:00,26285.0,26285.0,26285.0,26285.0,1.0
2022-05-23 23:00:00,26335.0,26420.0,26305.0,26420.0,5.0
2022-05-24 23:00:00,26400.0,26400.0,26110.0,26110.0,4.0
2022-05-25 23:00:00,26145.0,26145.0,25960.0,26040.0,8.0
2022-05-26 23:00:00,25915.0,26155.0,25915.0,25970.0,8.0
2022-05-27 23:00:00,26130.0,26330.0,26130.0,26160.0,6.0
2022-05-28 23:00:00,26250.0,26520.0,26250.0,26520.0,4.0
2022-05-30 23:00:00,26550.0,26740.0,26415.0,26740.0,8.0
2022-05-31 23:00:00,26705.0,26785.0,26600.0,26600.0,10.0
2022-06-01 23:00:00,26565.0,26835.0,26565.0,26830.0,10.0
2022-06-02 23:00:00,26955.0,26955.0,26700.0,26790.0,7.0
2022-06-03 23:00:00,26955.0,27110.0,26955.0,27110.0,9.0
2022-06-04 23:00:00,26980.0,26980.0,26905.0,26905.0,5.0
2022-06-06 23:00:00,26905.0,27250.0,26905.0,27230.0,8.0
2022-06-07 23:00:00,27300.0,27400.0,27200.0,27330.0,9.0
2022-06-08 23:00:00,27325.0,27565.0,27295.0,27510.0,25.0
2022-06-09 23:00:00,27575.0,27620.0,27575.0,27620.0,1.0
2022-06-10 23:00:00,27705.0,27705.0,27150.0,27230.0,6.0
2022-06-11 23:00:00,27150.0,27150.0,26720.0,26720.0,23.0
2022-06-13 23:00:00,26600.0,26600.0,26230.0,26230.0,29.0
2022-06-14 23:00:00,26270.0,26270.0,25750.0,26110.0,40.0
2022-06-15 23:00:00,26000.0,26000.0,25695.0,25740.0,45.0
2022-06-16 23:00:00,25660.0,26280.0,25580.0,25850.0,26.0
2022-06-17 23:00:00,25595.0,25595.0,24990.0,25220.0,49.0
2022-06-18 23:00:00,25370.0,25485.0,25210.0,25210.0,11.0
2022-06-20 23:00:00,25325.0,25325.0,24910.0,25230.0,12.0
2022-06-21 23:00:00,25355.0,25790.0,25355.0,25640.0,10.0
2022-06-22 23:00:00,25640.0,25830.0,25510.0,25510.0,12.0
2022-06-23 23:00:00,25500.0,25535.0,25400.0,25530.0,10.0
2022-06-24 23:00:00,25605.0,25880.0,25400.0,25880.0,17.0
2022-06-25 23:00:00,25905.0,26150.0,25905.0,26150.0,18.0
2022-06-27 23:00:00,26150.0,26270.0,26100.0,26170.0,26.0
2022-06-28 23:00:00,26305.0,26490.0,26180.0,26460.0,11.0
2022-06-29 23:00:00,26500.0,26520.0,26075.0,26080.0,17.0
2022-06-30 23:00:00,26100.0,26130.0,25750.0,25800.0,22.0
2022-07-01 23:00:00,25555.0,25740.0,25250.0,25250.0,31.0
2022-07-02 23:00:00,25450.0,25705.0,25350.0,25705.0,12.0
2022-07-04 23:00:00,25700.0,25700.0,25350.0,25580.0,17.0
2022-07-05 23:00:00,25655.0,25900.0,25655.0,25740.0,25.0
2022-07-06 23:00:00,25600.0,25645.0,25345.0,25400.0,27.0
2022-07-07 23:00:00,25500.0,25910.0,25460.0,25880.0,27.0
2022-07-08 23:00:00,25955.0,26230.0,25845.0,26010.0,45.0
2022-07-09 23:00:00,25980.0,26200.0,25960.0,26190.0,8.0
2022-07-11 23:00:00,26335.0,26410.0,26050.0,26050.0,15.0
2022-07-12 23:00:00,26165.0,26165.0,25680.0,25680.0,16.0
2022-07-13 23:00:00,25640.0,25905.0,25640.0,25840.0,5.0
2022-07-14 23:00:00,25700.0,26090.0,25625.0,26090.0,15.0
2022-07-15 23:00:00,26070.0,26220.0,25830.0,26150.0,20.0
2022-07-16 23:00:00,26205.0,26350.0,26205.0,26350.0,7.0
2022-07-19 23:00:00,26300.0,26400.0,26300.0,26320.0,5.0
2022-07-20 23:00:00,26300.0,27060.0,26300.0,27060.0,43.0
2022-07-21 23:00:00,26900.0,27170.0,26845.0,27160.0,12.0
2022-07-22 23:00:00,27090.0,27305.0,27070.0,27280.0,36.0
2022-07-23 23:00:00,27270.0,27305.0,27100.0,27100.0,18.0
2022-07-25 23:00:00,27120.0,27120.0,27040.0,27080.0,2.0
2022-07-26 23:00:00,27190.0,27190.0,26995.0,27040.0,4.0
2022-07-27 23:00:00,27055.0,27150.0,26820.0,27150.0,13.0
2022-07-28 23:00:00,27150.0,27415.0,27070.0,27200.0,13.0
2022-07-29 23:00:00,27165.0,27360.0,27115.0,27130.0,10.0
2022-07-30 23:00:00,27160.0,27305.0,27160.0,27305.0,4.0
2022-08-01 23:00:00,27210.0,27380.0,27210.0,27380.0,12.0
2022-08-02 23:00:00,27400.0,27400.0,26920.0,27050.0,20.0
2022-08-03 23:00:00,27080.0,27175.0,27060.0,27090.0,8.0
2022-08-04 23:00:00,27205.0,27330.0,27205.0,27330.0,8.0
2022-08-05 23:00:00,27330.0,27540.0,27200.0,27540.0,25.0
2022-08-06 23:00:00,27460.0,27555.0,27460.0,27475.0,5.0
2022-08-08 23:00:00,27425.0,27610.0,27415.0,27610.0,26.0
2022-08-09 23:00:00,27610.0,27670.0,27330.0,27330.0,25.0
2022-08-10 23:00:00,27300.0,27300.0,27100.0,27170.0,38.0
2022-08-11 23:00:00,27305.0,27470.0,27305.0,27470.0,7.0
2022-08-12 23:00:00,27520.0,27910.0,27520.0,27910.0,35.0
2022-08-13 23:00:00,27900.0,28100.0,27900.0,28100.0,16.0
2022-08-15 23:00:00,28100.0,28250.0,28055.0,28230.0,29.0
2022-08-16 23:00:00,28150.0,28255.0,28000.0,28220.0,19.0
2022-08-17 23:00:00,28200.0,28575.0,28200.0,28560.0,29.0
2022-08-18 23:00:00,28520.0,28520.0,28245.0,28320.0,18.0
2022-08-19 23:00:00,28400.0,28460.0,28300.0,28310.0,14.0
2022-08-20 23:00:00,28200.0,28215.0,28100.0,28100.0,9.0
2022-08-22 23:00:00,28120.0,28200.0,28090.0,28090.0,9.0
2022-08-23 23:00:00,28000.0,28005.0,27770.0,27770.0,25.0
2022-08-24 23:00:00,27935.0,27935.0,27700.0,27700.0,12.0
2022-08-25 23:00:00,27700.0,27915.0,27690.0,27890.0,22.0
2022-08-26 23:00:00,28000.0,28150.0,27745.0,27990.0,174.0
2022-08-27 23:00:00,28000.0,28055.0,27575.0,27575.0,16.0
2022-08-29 23:00:00,27300.0,27300.0,27175.0,27290.0,33.0
2022-08-30 23:00:00,27315.0,27605.0,27285.0,27590.0,33.0
2022-08-31 23:00:00,27650.0,27705.0,27265.0,27500.0,35.0
2022-09-01 23:00:00,27370.0,27370.0,27000.0,27020.0,23.0
2022-09-02 23:00:00,27020.0,27150.0,26950.0,27050.0,32.0
2022-09-03 23:00:00,27085.0,27285.0,26920.0,26920.0,23.0
2022-09-05 23:00:00,26895.0,27030.0,26895.0,27030.0,13.0
2022-09-06 23:00:00,26990.0,27160.0,26950.0,26990.0,32.0
2022-09-07 23:00:00,27100.0,27130.0,26700.0,26860.0,25.0
2022-09-08 23:00:00,26900.0,27450.0,26900.0,27430.0,48.0
2022-09-09 23:00:00,27330.0,27660.0,27255.0,27620.0,16.0
2022-09-10 23:00:00,27660.0,27805.0,27660.0,27805.0,18.0
2022-09-12 23:00:00,27860.0,28000.0,27860.0,27880.0,18.0
2022-09-13 23:00:00,27950.0,28055.0,27945.0,28020.0,29.0
2022-09-14 23:00:00,27830.0,27830.0,27200.0,27280.0,92.0
2022-09-15 23:00:00,27390.0,27390.0,27200.0,27310.0,21.0
2022-09-16 23:00:00,27330.0,27330.0,26930.0,26980.0,32.0
2022-09-17 23:00:00,26980.0,26980.0,26880.0,26880.0,16.0
2022-09-20 23:00:00,27300.0,27300.0,27090.0,27090.0,10.0
2022-09-21 23:00:00,26990.0,26990.0,26695.0,26760.0,40.0
2022-09-22 23:00:00,26695.0,27050.0,26385.0,26670.0,108.0
2022-09-23 23:00:00,26670.0,26670.0,26350.0,26400.0,43.0
2022-09-24 23:00:00,26320.0,26320.0,25925.0,26060.0,65.0
2022-09-26 23:00:00,26060.0,26150.0,25850.0,25850.0,177.0
2022-09-27 23:00:00,26045.0,26100.0,25910.0,25960.0,28.0
2022-09-28 23:00:00,26000.0,26070.0,25365.0,25570.0,162.0
2022-09-29 23:00:00,25570.0,26180.0,25490.0,25980.0,89.0
2022-09-30 23:00:00,25815.0,25955.0,25485.0,25590.0,67.0
2022-10-01 23:00:00,25780.0,25895.0,25570.0,25570.0,38.0
2022-10-03 23:00:00,25570.0,25880.0,25265.0,25880.0,63.0
2022-10-04 23:00:00,25800.0,26620.0,25785.0,26550.0,104.0
2022-10-05 23:00:00,26640.0,26825.0,26600.0,26720.0,76.0
2022-10-06 23:00:00,26565.0,27025.0,26480.0,26930.0,128.0
2022-10-07 23:00:00,26795.0,26800.0,26550.0,26740.0,77.0
2022-10-08 23:00:00,26750.0,26795.0,26295.0,26360.0,87.0
2022-10-10 23:00:00,26250.0,26250.0,26160.0,26180.0,17.0
2022-10-11 23:00:00,26230.0,26360.0,26010.0,26070.0,80.0
2022-10-12 23:00:00,26045.0,26215.0,25940.0,26030.0,102.0
2022-10-13 23:00:00,26000.0,26100.0,25855.0,25860.0,68.0
2022-10-14 23:00:00,25925.0,26790.0,25500.0,26690.0,221.0
2022-10-15 23:00:00,26625.0,26735.0,26240.0,26240.0,105.0
2022-10-17 23:00:00,26320.0,26370.0,26270.0,26370.0,26.0
2022-10-18 23:00:00,26350.0,26860.0,26350.0,26820.0,156.0
2022-10-19 23:00:00,26805.0,26980.0,26600.0,26860.0,129.0
2022-10-20 23:00:00,26780.0,26825.0,26500.0,26630.0,73.0
2022-10-21 23:00:00,26655.0,26910.0,26500.0,26530.0,138.0
2022-10-22 23:00:00,26530.0,26755.0,26425.0,26755.0,78.0
2022-10-24 23:00:00,26895.0,26900.0,26590.0,26590.0,92.0
2022-10-25 23:00:00,26585.0,26940.0,26500.0,26880.0,235.0
2022-10-26 23:00:00,26880.0,27190.0,26810.0,27060.0,221.0
2022-10-27 23:00:00,27060.0,27210.0,26900.0,26920.0,218.0
2022-10-28 23:00:00,26885.0,26980.0,26575.0,26630.0,121.0
2022-10-29 23:00:00,26650.0,27135.0,26630.0,27135.0,222.0
2022-10-31 23:00:00,27065.0,27180.0,27010.0,27160.0,87.0
2022-11-01 23:00:00,27100.0,27300.0,27060.0,27300.0,118.0
2022-11-02 23:00:00,27300.0,27365.0,27135.0,27250.0,90.0
2022-11-03 23:00:00,27200.0,27335.0,26850.0,27000.0,168.0
2022-11-04 23:00:00,26930.0,26935.0,26650.0,26810.0,86.0
2022-11-05 23:00:00,26815.0,27115.0,26800.0,27095.0,150.0
2022-11-07 23:00:00,27195.0,27195.0,26990.0,27170.0,34.0
2022-11-08 23:00:00,27110.0,27530.0,27110.0,27500.0,319.0
2022-11-09 23:00:00,27450.0,27590.0,27260.0,27260.0,191.0
2022-11-10 23:00:00,27340.0,27375.0,26975.0,27040.0,206.0
2022-11-11 23:00:00,27020.0,27930.0,26980.0,27880.0,419.0
2022-11-12 23:00:00,27845.0,27900.0,27595.0,27695.0,79.0
2022-11-14 23:00:00,27710.0,27800.0,27535.0,27570.0,31.0
2022-11-15 23:00:00,27590.0,27750.0,27550.0,27640.0,20.0
2022-11-16 23:00:00,27650.0,27800.0,27335.0,27650.0,184.0
2022-11-17 23:00:00,27690.0,27695.0,27525.0,27590.0,95.0
2022-11-18 23:00:00,27610.0,27625.0,27395.0,27490.0,111.0
2022-11-19 23:00:00,27485.0,27610.0,27485.0,27565.0,75.0
2022-11-21 23:00:00,27550.0,27580.0,27455.0,27580.0,18.0
2022-11-22 23:00:00,27560.0,27795.0,27560.0,27740.0,48.0
2022-11-23 23:00:00,27710.0,28000.0,27700.0,27975.0,88.0
2022-11-24 23:00:00,27950.0,28095.0,27930.0,27980.0,92.0
2022-11-25 23:00:00,27995.0,28010.0,27850.0,27940.0,74.0
2022-11-26 23:00:00,27915.0,27965.0,27915.0,27945.0,11.0
2022-11-28 23:00:00,27880.0,27880.0,27660.0,27780.0,65.0
2022-11-29 23:00:00,27805.0,27895.0,27525.0,27680.0,122.0
2022-11-30 23:00:00,27695.0,27705.0,27435.0,27660.0,73.0
2022-12-01 23:00:00,27680.0,28100.0,27615.0,27870.0,302.0
2022-12-02 23:00:00,27870.0,27870.0,27295.0,27380.0,360.0
2022-12-03 23:00:00,27400.0,27405.0,27130.0,27370.0,64.0
2022-12-05 23:00:00,27370.0,27480.0,27360.0,27460.0,61.0
2022-12-06 23:00:00,27460.0,27560.0,27265.0,27490.0,210.0
2022-12-07 23:00:00,27500.0,27500.0,27195.0,27290.0,146.0
2022-12-08 23:00:00,27285.0,27335.0,27050.0,27170.0,185.0
2022-12-09 23:00:00,27170.0,27580.0,27170.0,27540.0,215.0
2022-12-10 23:00:00,27500.0,27615.0,27420.0,27450.0,106.0
2022-12-12 23:00:00,27420.0,27480.0,27340.0,27460.0,66.0
2022-12-13 23:00:00,27460.0,27705.0,27460.0,27580.0,220.0
2022-12-14 23:00:00,27590.0,27930.0,27585.0,27770.0,645.0
2022-12-15 23:00:00,27750.0,27800.0,27510.0,27650.0,368.0
2022-12-16 23:00:00,27620.0,27620.0,27125.0,27160.0,294.0
2022-12-17 23:00:00,27135.0,27135.0,26820.0,27000.0,180.0
2022-12-19 23:00:00,26900.0,26960.0,26785.0,26910.0,104.0
2022-12-20 23:00:00,26910.0,27000.0,25915.0,26220.0,670.0
2022-12-21 23:00:00,26295.0,26295.0,25905.0,26020.0,449.0
2022-12-22 23:00:00,26010.0,26235.0,25950.0,26140.0,183.0
2022-12-23 23:00:00,26100.0,26100.0,25620.0,25850.0,382.0
2022-12-24 23:00:00,25830.0,25990.0,25765.0,25890.0,232.0
2022-12-26 23:00:00,25905.0,26075.0,25895.0,26070.0,149.0
2022-12-27 23:00:00,26060.0,26265.0,26060.0,26060.0,90.0
2022-12-28 23:00:00,26060.0,26100.0,25835.0,25930.0,130.0
2022-12-29 23:00:00,25980.0,26000.0,25620.0,25690.0,318.0
2022-12-30 23:00:00,25705.0,26035.0,25695.0,25780.0,293.0
2022-12-31 23:00:00,25715.0,25715.0,25350.0,25375.0,254.0
2023-01-03 23:00:00,25510.0,25580.0,25290.0,25435.0,158.0
2023-01-04 23:00:00,25480.0,25650.0,25310.0,25310.0,399.0
2023-01-05 23:00:00,25345.0,25630.0,25325.0,25480.0,430.0
2023-01-06 23:00:00,25455.0,25705.0,25390.0,25630.0,302.0
2023-01-07 23:00:00,25600.0,25895.0,25590.0,25865.0,453.0
2023-01-10 23:00:00,25890.0,25980.0,25790.0,25860.0,175.0
2023-01-11 23:00:00,25870.0,26145.0,25765.0,26100.0,244.0
2023-01-12 23:00:00,26050.0,26195.0,26040.0,26060.0,264.0
2023-01-13 23:00:00,26030.0,26045.0,25665.0,25780.0,431.0
2023-01-14 23:00:00,25740.0,25740.0,25385.0,25490.0,543.0
2023-01-16 23:00:00,25490.0,25600.0,25420.0,25470.0,320.0
2023-01-17 23:00:00,25485.0,25860.0,25485.0,25840.0,615.0
2023-01-18 23:00:00,25840.0,26700.0,25800.0,26420.0,1342.0
2023-01-19 23:00:00,26410.0,26420.0,26020.0,26040.0,555.0
2023-01-20 23:00:00,26040.0,26220.0,25930.0,26220.0,426.0
2023-01-21 23:00:00,26220.0,26595.0,26220.0,26595.0,511.0
2023-01-23 23:00:00,26600.0,26600.0,26440.0,26570.0,194.0
2023-01-24 23:00:00,26570.0,27045.0,26570.0,26960.0,1263.0
2023-01-25 23:00:00,26960.0,27130.0,26770.0,27010.0,790.0
2023-01-26 23:00:00,27050.0,27170.0,26845.0,27070.0,418.0
2023-01-27 23:00:00,27065.0,27195.0,26985.0,27050.0,377.0
2023-01-28 23:00:00,27050.0,27155.0,26970.0,27130.0,210.0
2023-01-30 23:00:00,27040.0,27140.0,27000.0,27060.0,165.0
2023-01-31 23:00:00,27050.0,27260.0,26965.0,26990.0,463.0
2023-02-01 23:00:00,26995.0,27210.0,26890.0,27000.0,434.0
2023-02-02 23:00:00,26990.0,27180.0,26845.0,27080.0,393.0
2023-02-03 23:00:00,27095.0,27275.0,27060.0,27180.0,586.0
2023-02-04 23:00:00,27145.0,27405.0,27095.0,27300.0,447.0
2023-02-06 23:00:00,27400.0,27495.0,27325.0,27370.0,378.0
2023-02-07 23:00:00,27320.0,27470.0,27220.0,27290.0,307.0
2023-02-08 23:00:00,27290.0,27345.0,27050.0,27290.0,443.0
2023-02-09 23:00:00,27265.0,27295.0,27055.0,27220.0,313.0
2023-02-10 23:00:00,27255.0,27460.0,27195.0,27330.0,678.0
2023-02-11 23:00:00,27230.0,27350.0,27125.0,27265.0,205.0
2023-02-13 23:00:00,27220.0,27220.0,26930.0,27120.0,407.0
2023-02-14 23:00:00,27125.0,27385.0,27115.0,27300.0,453.0
2023-02-15 23:00:00,27300.0,27445.0,27110.0,27120.0,836.0
2023-02-16 23:00:00,27140.0,27400.0,27130.0,27350.0,414.0
2023-02-17 23:00:00,27350.0,27355.0,27120.0,27140.0,568.0
2023-02-18 23:00:00,27155.0,27210.0,27060.0,27210.0,191.0
2023-02-20 23:00:00,27170.0,27200.0,27100.0,27200.0,120.0
2023-02-21 23:00:00,27200.0,27200.0,27020.0,27130.0,310.0
2023-02-22 23:00:00,27120.0,27135.0,26715.0,26820.0,912.0
2023-02-23 23:00:00,26805.0,26835.0,26645.0,26820.0,441.0
2023-02-24 23:00:00,26830.0,27130.0,26695.0,27070.0,738.0
2023-02-25 23:00:00,27065.0,27105.0,26960.0,26965.0,236.0
2023-02-27 23:00:00,26975.0,27130.0,26975.0,27090.0,181.0
2023-02-28 23:00:00,27110.0,27260.0,27080.0,27150.0,563.0
2023-03-01 23:00:00,27115.0,27240.0,26985.0,27210.0,765.0
2023-03-02 23:00:00,27215.0,27290.0,27080.0,27200.0,647.0
2023-03-03 23:00:00,27185.0,27645.0,27150.0,27580.0,1863.0
2023-03-04 23:00:00,27580.0,27900.0,27535.0,27860.0,901.0
2023-03-06 23:00:00,27895.0,27995.0,27845.0,27940.0,1152.0
2023-03-07 23:00:00,27930.0,28080.0,27855.0,28000.0,1073.0
2023-03-08 23:00:00,28000.0,28150.0,27855.0,28100.0,1836.0
2023-03-09 23:00:00,28125.0,28410.0,28080.0,28320.0,2590.0
2023-03-10 23:00:00,28260.0,28270.0,27775.0,27790.0,6753.0
2023-03-11 23:00:00,27825.0,27955.0,27450.0,27470.0,4899.0
2023-03-13 23:00:00,27590.0,27660.0,27310.0,27550.0,6777.0
2023-03-14 23:00:00,27540.0,27590.0,26785.0,26870.0,20694.0
2023-03-15 23:00:00,26840.0,27190.0,26775.0,26980.0,14407.0
2023-03-16 23:00:00,26990.0,27020.0,26140.0,26680.0,29513.0
2023-03-17 23:00:00,26605.0,27040.0,26380.0,26950.0,21015.0
2023-03-18 23:00:00,26995.0,27085.0,26580.0,26650.0,12769.0
2023-03-20 23:00:00,26870.0,27050.0,26620.0,26620.0,10279.0
2023-03-21 23:00:00,26450.0,26910.0,26325.0,26620.0,16764.0
2023-03-22 23:00:00,26850.0,27205.0,26845.0,27130.0,18191.0
2023-03-23 23:00:00,27145.0,27310.0,26860.0,27070.0,17017.0
2023-03-24 23:00:00,27095.0,27310.0,26865.0,27120.0,14695.0
2023-03-25 23:00:00,27130.0,27170.0,26790.0,27020.0,12812.0
2023-03-27 23:00:00,27145.0,27225.0,27035.0,27200.0,7043.0
2023-03-28 23:00:00,27185.0,27295.0,27080.0,27220.0,10897.0
2023-03-29 23:00:00,27220.0,27550.0,27085.0,27530.0,14995.0
2023-03-30 23:00:00,27530.0,27810.0,27530.0,27730.0,18535.0
2023-03-31 23:00:00,27745.0,28065.0,27745.0,27980.0,17485.0
2023-04-01 23:00:00,28000.0,28170.0,27940.0,28170.0,6346.0
2023-04-03 23:00:00,28170.0,28195.0,28055.0,28180.0,7591.0
2023-04-04 23:00:00,28180.0,28245.0,27980.0,28200.0,9901.0
2023-04-05 23:00:00,28205.0,28270.0,27725.0,27750.0,14319.0
2023-04-06 23:00:00,27755.0,27785.0,27370.0,27480.0,17806.0
2023-04-07 23:00:00,27500.0,27615.0,27395.0,27480.0,12289.0
2023-04-08 23:00:00,27470.0,27600.0,27420.0,27585.0,4005.0
