DATETIME,FINAL,HIGH,LOW,OPEN,VOLUME
2022-11-07 23:00:00,1.1667,1.1667,1.1667,1.1667,0.0
2022-11-08 23:00:00,1.16905,1.16905,1.16905,1.16905,0.0
2022-11-09 23:00:00,1.17135,1.17135,1.17135,1.17135,0.0
2022-11-10 23:00:00,1.18285,1.18285,1.18285,1.18285,0.0
2022-11-11 23:00:00,1.2062,1.2062,1.2062,1.2062,0.0
2022-11-14 23:00:00,1.20945,1.20945,1.20945,1.20945,0.0
2022-11-15 23:00:00,1.2072,1.2072,1.2072,1.2072,0.0
2022-11-16 23:00:00,1.2033,1.2033,1.2033,1.2033,0.0
2022-11-17 23:00:00,1.1958,1.1958,1.1958,1.1958,0.0
2022-11-18 23:00:00,1.19885,1.19885,1.19885,1.19885,0.0
2022-11-21 23:00:00,1.1936,1.1936,1.1936,1.1936,0.0
2022-11-22 23:00:00,1.1983,1.1983,1.1983,1.1983,0.0
2022-11-23 23:00:00,1.212,1.212,1.212,1.212,0.0
2022-11-24 23:00:00,1.212,1.212,1.212,1.212,0.0
2022-11-25 23:00:00,1.19995,1.19995,1.19995,1.19995,0.0
2022-11-28 23:00:00,1.19505,1.19505,1.19505,1.19505,0.0
2022-11-29 23:00:00,1.191,1.191,1.191,1.191,0.0
2022-11-30 23:00:00,1.2015,1.2015,1.2015,1.2015,0.0
2022-12-01 23:00:00,1.2041,1.2041,1.2041,1.2041,0.0
2022-12-02 23:00:00,1.2012,1.2012,1.2012,1.2012,0.0
2022-12-05 23:00:00,1.1984,1.1984,1.1984,1.1984,0.0
2022-12-06 23:00:00,1.20085,1.20085,1.20085,1.20085,0.0
2022-12-07 23:00:00,1.1991,1.1991,1.1991,1.1991,0.0
2022-12-08 23:00:00,1.20665,1.20665,1.20665,1.20665,0.0
2022-12-09 23:00:00,1.20955,1.20955,1.20955,1.20955,0.0
2022-12-12 23:00:00,1.20565,1.20565,1.20565,1.20565,0.0
2022-12-13 23:00:00,1.21215,1.21215,1.21215,1.21215,0.0
2022-12-14 23:00:00,1.21725,1.21725,1.21725,1.21725,0.0
2022-12-15 23:00:00,1.2059,1.2059,1.2059,1.2059,0.0
2022-12-16 23:00:00,1.19605,1.19605,1.19605,1.19605,0.0
2022-12-19 23:00:00,1.20035,1.20035,1.20035,1.20035,0.0
2022-12-20 23:00:00,1.20395,1.20395,1.20395,1.20395,0.0
2022-12-21 23:00:00,1.1985,1.1985,1.1985,1.1985,0.0
2022-12-22 23:00:00,1.1905,1.1905,1.1905,1.1905,0.0
2022-12-23 23:00:00,1.18555,1.18555,1.18555,1.18555,0.0
2022-12-27 23:00:00,1.19485,1.19485,1.19485,1.19485,0.0
2022-12-28 23:00:00,1.1974,1.1974,1.1974,1.1974,0.0
2022-12-29 23:00:00,1.20785,1.20785,1.20785,1.20785,0.0
2022-12-30 23:00:00,1.2017,1.2017,1.2017,1.2017,0.0
2023-01-03 23:00:00,1.19145,1.19145,1.19145,1.19145,0.0
2023-01-04 23:00:00,1.1998,1.1998,1.1998,1.1998,0.0
2023-01-05 23:00:00,1.19075,1.19075,1.19075,1.19075,0.0
2023-01-06 23:00:00,1.19975,1.19975,1.19975,1.19975,0.0
2023-01-09 23:00:00,1.20765,1.20765,1.20765,1.20765,0.0
2023-01-10 23:00:00,1.20465,1.20465,1.20465,1.20465,0.0
2023-01-11 23:00:00,1.19695,1.19695,1.19695,1.19695,0.0
2023-01-12 23:00:00,1.1989,1.1989,1.1989,1.1989,0.0
2023-01-13 23:00:00,1.20605,1.20605,1.20605,1.20605,0.0
2023-01-16 23:00:00,1.20605,1.20605,1.20605,1.20605,0.0
2023-01-17 23:00:00,1.21385,1.21385,1.21385,1.21385,0.0
2023-01-18 23:00:00,1.2145,1.2145,1.2145,1.2145,0.0
2023-01-19 23:00:00,1.21395,1.21395,1.21395,1.21395,0.0
2023-01-20 23:00:00,1.2062,1.2062,1.2062,1.2062,0.0
2023-01-23 23:00:00,1.20525,1.20525,1.20525,1.20525,0.0
2023-01-24 23:00:00,1.2033,1.2033,1.2033,1.2033,0.0
2023-01-25 23:00:00,1.2103,1.2103,1.2103,1.2103,0.0
2023-01-26 23:00:00,1.20785,1.20785,1.20785,1.20785,0.0
2023-01-27 23:00:00,1.207,1.207,1.207,1.207,0.0
2023-01-30 23:00:00,1.20095,1.20095,1.20095,1.20095,0.0
2023-01-31 23:00:00,1.2132,1.2132,1.2132,1.2132,0.0
2023-02-01 23:00:00,1.21975,1.21975,1.21975,1.21975,0.0
2023-02-02 23:00:00,1.2159,1.2159,1.2159,1.2159,0.0
2023-02-03 23:00:00,1.2038,1.2038,1.2038,1.2038,0.0
2023-02-10 23:00:00,1.206,1.206,1.206,1.206,0.0
2023-02-13 23:00:00,1.2115,1.2115,1.2115,1.2115,0.0
2023-02-14 23:00:00,1.21145,1.21145,1.21145,1.21145,0.0
2023-02-15 23:00:00,1.2102,1.2102,1.2102,1.2102,0.0
2023-02-16 23:00:00,1.2111,1.2111,1.2111,1.2111,0.0
2023-02-17 23:00:00,1.20995,1.20995,1.20995,1.20995,0.0
2023-02-20 23:00:00,1.20995,1.20995,1.20995,1.20995,0.0
2023-02-21 23:00:00,1.2104,1.2104,1.2104,1.2104,0.0
2023-02-22 23:00:00,1.20395,1.20395,1.20395,1.20395,0.0
2023-02-23 23:00:00,1.20015,1.20015,1.20015,1.20015,0.0
2023-02-24 23:00:00,1.1957,1.1957,1.1957,1.1957,0.0
2023-02-27 23:00:00,1.1993,1.1993,1.1993,1.1993,0.0
2023-02-28 23:00:00,1.19215,1.19215,1.19215,1.19215,0.0
2023-03-01 23:00:00,1.19355,1.19355,1.19355,1.19355,0.0
2023-03-02 23:00:00,1.19105,1.19105,1.19105,1.19105,0.0
2023-03-03 23:00:00,1.19595,1.19595,1.19595,1.19595,0.0
2023-03-06 23:00:00,1.1963,1.1963,1.1963,1.1963,0.0
2023-03-07 23:00:00,1.18645,1.18645,1.18645,1.18645,0.0
2023-03-08 23:00:00,1.18795,1.18795,1.18795,1.18795,0.0
2023-03-09 23:00:00,1.1864,1.1864,1.1864,1.1864,0.0
2023-03-10 23:00:00,1.197,1.197,1.197,1.197,0.0
2023-03-13 23:00:00,1.2128,1.2128,1.2128,1.2128,0.0
2023-03-14 23:00:00,1.214,1.214,1.214,1.214,0.0
2023-03-15 23:00:00,1.1912,1.1912,1.1912,1.1912,0.0
2023-03-16 23:00:00,1.1985,1.1985,1.1985,1.1985,0.0
2023-03-17 23:00:00,1.19795,1.19795,1.19795,1.19795,0.0
2023-03-20 23:00:00,1.19585,1.19585,1.19585,1.19585,0.0
2023-03-21 23:00:00,1.19815,1.19815,1.19815,1.19815,0.0
2023-03-22 23:00:00,1.20035,1.20035,1.20035,1.20035,0.0
2023-03-23 23:00:00,1.191,1.191,1.191,1.191,0.0
2023-03-24 23:00:00,1.1854,1.1854,1.1854,1.1854,0.0
2023-03-27 23:00:00,1.19495,1.19495,1.19495,1.19495,0.0
2023-03-28 23:00:00,1.18945,1.18945,1.18945,1.18945,0.0
2023-03-29 23:00:00,1.18865,1.18865,1.18865,1.18865,0.0
2023-03-30 23:00:00,1.19355,1.19355,1.19355,1.19355,0.0
2023-03-31 23:00:00,1.19235,1.19235,1.19235,1.19235,0.0
2023-04-03 23:00:00,1.18955,1.18955,1.18955,1.18955,0.0
2023-04-04 23:00:00,1.1923,1.1923,1.1923,1.1923,0.0
2023-04-05 23:00:00,1.19285,1.19285,1.19285,1.19285,0.0
2023-04-06 23:00:00,1.19755,1.19755,1.19755,1.19755,0.0
2023-04-10 23:00:00,1.1991,1.1991,1.1991,1.1991,0.0
2023-04-11 23:00:00,1.20335,1.20335,1.20335,1.20335,0.0
2023-04-12 23:00:00,1.20975,1.20975,1.20975,1.20975,0.0
2023-04-13 23:00:00,1.22005,1.22005,1.22005,1.22005,0.0
2023-04-14 23:00:00,1.217,1.217,1.217,1.217,0.0
2023-04-17 23:00:00,1.21355,1.21355,1.21355,1.21355,0.0
2023-04-18 23:00:00,1.2188,1.2188,1.2188,1.2188,0.0
2023-04-19 23:00:00,1.21835,1.21835,1.21835,1.21835,0.0
2023-04-20 23:00:00,1.22335,1.22335,1.22335,1.22335,0.0
2023-04-21 23:00:00,1.22195,1.22195,1.22195,1.22195,0.0
2023-04-24 23:00:00,1.22625,1.22625,1.22625,1.22625,0.0
2023-04-25 23:00:00,1.21525,1.21525,1.21525,1.21525,0.0
2023-04-26 23:00:00,1.22095,1.22095,1.22095,1.22095,0.0
2023-04-27 23:00:00,1.21775,1.21775,1.21775,1.21775,0.0
2023-04-28 23:00:00,1.2192,1.2192,1.2192,1.2192,0.0
2023-05-01 23:00:00,1.2201,1.2201,1.2201,1.2201,0.0
2023-05-02 23:00:00,1.21975,1.21975,1.21975,1.21975,0.0
